	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.207800621711	-2.07996149267
52.0	0.22115070169	-2.22401735163
53.0	0.235618696623	-2.38639292741
54.0	0.251379990868	-2.57083021439
55.0	0.268653273217	-2.78210202046
56.0	0.287714959153	-3.02637854638
57.0	0.308919780766	-3.31175787153
58.0	0.332730825519	-3.64905114719
59.0	0.359764466253	-4.05297462507
60.0	0.390859463457	-4.54401271939
61.0	0.427186683881	-5.15142906866
62.0	0.470429784565	-5.91832677299
63.0	0.523095459471	-6.91055236355
64.0	0.589072292329	-8.23324513845
65.0	0.674693113292	-10.0636901008
66.0	0.790872131141	-12.7219396751
67.0	0.957597752279	-16.8377148304
68.0	1.21295774993	-23.7872475428
69.0	1.61970412699	-36.8884098251
70.0	2.12650292230	-63.1793728484
71.0	2.02424970855	-101.427992012
72.0	1.37912347009	-128.016950933
73.0	0.913319868207	-140.786433236
74.0	0.631945543703	-146.789208118
75.0	0.451578766984	-149.300942262
76.0	0.327017833109	-149.461912689
77.0	0.235785419644	-147.384465852
78.0	0.166421568785	-142.290819959
79.0	0.113655626953	-131.892767347
80.0	0.0777330207973	-111.144357064
81.0	0.0652913368793	-77.5283319724
82.0	0.0774314410177	-47.7522725061
83.0	0.101585134577	-31.1499660409
84.0	0.129201846893	-22.2935496431
85.0	0.157490983162	-17.1450028264
86.0	0.185694812084	-13.8950376173
87.0	0.213682229273	-11.7121392426
88.0	0.241526772756	-10.1782633731
89.0	0.269370883416	-9.06491711115
90.0	0.29737911086	-8.23835108322
91.0	0.325722050968	-7.61585618752
92.0	0.354571875784	-7.14399862819
93.0	0.384102551385	-6.78704417698
94.0	0.414492104056	-6.52045341796
95.0	0.445925904262	-6.32705595627
96.0	0.478600617844	-6.1947143811
97.0	0.512728786119	-6.11485539144
98.0	0.54854413379	-6.08152743947
99.0	0.586307846326	-6.09079122591
100.0	0.626316136203	-6.14032538269
