	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.022426034572	-7.75281898563
52.0	0.0257994850293	-7.84075063144
53.0	0.0296838474975	-7.96490445208
54.0	0.0341745061091	-8.12844474016
55.0	0.0393909995757	-8.33589642604
56.0	0.0454851551767	-8.59349837364
57.0	0.052652730303	-8.90973533020
58.0	0.0611504548153	-9.29613860525
59.0	0.0713216106569	-9.76850963196
60.0	0.0836355470796	-10.3488324707
61.0	0.0987507493483	-11.0683567436
62.0	0.11761936207	-11.9727588071
63.0	0.14166812632	-13.1311853140
64.0	0.173127787679	-14.6529960845
65.0	0.215668598618	-16.7208860634
66.0	0.275707436335	-19.6618868676
67.0	0.365263067404	-24.1148115864
68.0	0.508223099195	-31.4678912320
69.0	0.749005234251	-45.0550913979
70.0	1.09154430069	-71.9365949033
71.0	1.16143587308	-110.911078420
72.0	0.892111033788	-138.405611316
73.0	0.673242208499	-152.326490692
74.0	0.538078872149	-159.829068529
75.0	0.451968876574	-164.356331335
76.0	0.393683092082	-167.338802040
77.0	0.352104384578	-169.432010963
78.0	0.321180246838	-170.970286357
79.0	0.297406998954	-172.139783455
80.0	0.278636387532	-173.051579829
81.0	0.26348408905	-173.775661678
82.0	0.251019327625	-174.358052436
83.0	0.240592892292	-174.830038031
84.0	0.231737104361	-175.213413793
85.0	0.224105093913	-175.523603675
86.0	0.217432525709	-175.771580248
87.0	0.211512647805	-175.965075358
88.0	0.206179522221	-176.109351629
89.0	0.201296416052	-176.207687331
90.0	0.196747540001	-176.261662562
91.0	0.192431991473	-176.271295042
92.0	0.188259171048	-176.235048624
93.0	0.184145194913	-176.149718272
94.0	0.180009974997	-176.010177270
95.0	0.175774741182	-175.808951651
96.0	0.171359857153	-175.535558414
97.0	0.166682831279	-175.175500459
98.0	0.161656477396	-174.708738315
99.0	0.156187269809	-174.107334730
100.0	0.150174056355	-173.331596415
