	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.200556987353	-2.11660171692
52.0	0.213548388342	-2.26299459915
53.0	0.227639892124	-2.42794429739
54.0	0.243004859257	-2.61522907792
55.0	0.259859481444	-2.82966521389
56.0	0.278477052432	-3.07747531549
57.0	0.299208339242	-3.36682111472
58.0	0.322511308516	-3.70859166061
59.0	0.348995590796	-4.11759932574
60.0	0.379490875001	-4.6144482076
61.0	0.415155522754	-5.22855241023
62.0	0.457655461624	-6.00320624037
63.0	0.509471436097	-7.00450204462
64.0	0.574452636678	-8.33789924231
65.0	0.65886960326	-10.1811057132
66.0	0.773533811981	-12.8547413642
67.0	0.938259138402	-16.9893025122
68.0	1.19085142138	-23.9621016810
69.0	1.59385910384	-37.0925515745
70.0	2.09819274426	-63.4210778175
71.0	2.00362261416	-101.718935485
72.0	1.37023941534	-128.374117058
73.0	0.911621262702	-141.235445263
74.0	0.634386363281	-147.370452652
75.0	0.456629587425	-150.081563374
76.0	0.333820760131	-150.561104199
77.0	0.243734433964	-149.031504775
78.0	0.174887032163	-144.969620932
79.0	0.121575531516	-136.703600028
80.0	0.082622888456	-120.234403368
81.0	0.0627132861618	-90.3523918074
82.0	0.0672218072463	-56.9257750671
83.0	0.0875145650039	-36.1206746181
84.0	0.113154140463	-25.1379210099
85.0	0.140112866572	-18.9423256060
86.0	0.167223424119	-15.1275159984
87.0	0.194211370728	-12.6114823098
88.0	0.221091533983	-10.8664540414
89.0	0.247978120276	-9.61146534681
90.0	0.275019821229	-8.68551868520
91.0	0.302376877033	-7.99073180449
92.0	0.330213677875	-7.46471583428
93.0	0.358697591324	-7.06618850063
94.0	0.388000488471	-6.76702989037
95.0	0.418301584051	-6.54767715823
96.0	0.44979107999	-6.39434582919
97.0	0.482674487724	-6.29729895956
98.0	0.517177703479	-6.24974387011
99.0	0.553553025336	-6.24712093987
100.0	0.592086430368	-6.28664279664
