	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0176807473334	6.06850999384
52.0	0.0165175252043	7.90598433546
53.0	0.0149878694914	10.6421118622
54.0	0.0130479712818	15.0246330378
55.0	0.0107022757379	22.8165008368
56.0	0.00817679808635	38.7469298600
57.0	0.00664487468419	72.8771025544
58.0	0.00873382727698	114.608767627
59.0	0.0146768292523	136.928810657
60.0	0.023517674186	147.029037773
61.0	0.0353869610552	152.063095139
62.0	0.0510886382179	154.663533378
63.0	0.072025085531	155.831006486
64.0	0.100473608813	155.948029631
65.0	0.140238283215	155.085770618
66.0	0.198041407567	153.060379820
67.0	0.286630412614	149.319536153
68.0	0.43185905433	142.530154475
69.0	0.684290289612	129.394982335
70.0	1.06592213150	102.879149285
71.0	1.20645480822	64.2019360936
72.0	0.981801105526	36.9493121422
73.0	0.782366136863	23.2246254068
74.0	0.658419544207	15.8797609868
75.0	0.580989153972	11.4772167710
76.0	0.530597247411	8.59064697711
77.0	0.496767213371	6.56769985286
78.0	0.473727698949	5.07644367906
79.0	0.458122413553	3.93249067610
80.0	0.447895296127	3.02600966460
81.0	0.441730169035	2.28781447344
82.0	0.438754161943	1.67228488493
83.0	0.438372529334	1.14817062817
84.0	0.440172349687	0.693356516049
85.0	0.443864125198	0.291739385211
86.0	0.449245175347	-0.0687112728551
87.0	0.456176068938	-0.397200309736
88.0	0.464565151726	-0.700933863224
89.0	0.474358278331	-0.985683365276
90.0	0.485532012294	-1.25618054205
91.0	0.498089226571	-1.51640138698
92.0	0.512056444394	-1.76977598559
93.0	0.52748251417	-2.01934831459
94.0	0.544438376001	-2.26790235565
95.0	0.563017794572	-2.51806592955
96.0	0.583339031627	-2.77240058475
97.0	0.605547488775	-3.03348412553
98.0	0.629819456172	-3.30399118763
99.0	0.656367147637	-3.58677708567
100.0	0.685445338835	-3.88496685558
