	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.224697970009	-2.14952412106
52.0	0.239427573406	-2.30147411507
53.0	0.25543272027	-2.47270521134
54.0	0.272917347552	-2.66710413641
55.0	0.292135982769	-2.88961628254
56.0	0.313410620353	-3.14661896029
57.0	0.337154819381	-3.44646046948
58.0	0.363908872901	-3.80025649062
59.0	0.394392430648	-4.22309686657
60.0	0.429585465698	-4.73592824558
61.0	0.470856907414	-5.36859157007
62.0	0.520176598392	-6.16491827626
63.0	0.580479553588	-7.19168417663
64.0	0.656322837509	-8.55522877626
65.0	0.755136217235	-10.4344084156
66.0	0.889744180442	-13.1513639483
67.0	1.08369072083	-17.3386391386
68.0	1.38204902167	-24.3763542202
69.0	1.86016016667	-37.5878532038
70.0	2.46499769213	-64.0191980512
71.0	2.37250810621	-102.449947887
72.0	1.63800102640	-129.280721346
73.0	1.10250432393	-142.380259383
74.0	0.778394793935	-148.848915974
75.0	0.570656685968	-152.046085627
76.0	0.42721212058	-153.269366725
77.0	0.321882836251	-152.950874680
78.0	0.240855304174	-151.022888692
79.0	0.176557786454	-146.885620496
80.0	0.125146856774	-138.969321515
81.0	0.0861734613545	-123.615366025
82.0	0.0643462655528	-95.3510620509
83.0	0.0664974376536	-61.2451601169
84.0	0.0861838754001	-38.7611450606
85.0	0.112434865975	-26.8091915467
86.0	0.140549412489	-20.1103978764
87.0	0.169093886583	-16.0112646420
88.0	0.197688688025	-13.3194949296
89.0	0.226303286537	-11.4581388310
90.0	0.255032754785	-10.1223953667
91.0	0.284020410995	-9.13869958359
92.0	0.313429637602	-8.40205545466
93.0	0.343434111218	-7.84581666428
94.0	0.37421559729	-7.42604838403
95.0	0.405965173858	-7.11293928035
96.0	0.438886252843	-6.88584677499
97.0	0.473198781907	-6.73032098692
98.0	0.509144488137	-6.63626005747
99.0	0.546993270346	-6.59674196794
100.0	0.587051009765	-6.60727374598
