	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.221816253624	-2.16583194262
52.0	0.236414148335	-2.31902463509
53.0	0.252283118589	-2.49162906596
54.0	0.269626873337	-2.68755086042
55.0	0.28869967837	-2.91175784665
56.0	0.309823222569	-3.17065410792
57.0	0.333410705493	-3.47262009329
58.0	0.360001991723	-3.82881039061
59.0	0.390316212498	-4.25436224408
60.0	0.425332709517	-4.77028052565
61.0	0.466419633207	-5.40647832537
62.0	0.515545871321	-6.20687733518
63.0	0.575645293757	-7.23836741655
64.0	0.651273713164	-8.60743380820
65.0	0.749859961667	-10.4931214822
66.0	0.884229621075	-13.2178186309
67.0	1.07793656140	-17.4143985589
68.0	1.37610194807	-24.4634277724
69.0	1.85429581625	-37.6888663631
70.0	2.46049785244	-64.1376454755
71.0	2.37184800652	-102.590580786
72.0	1.64053661532	-129.450159427
73.0	1.10662130751	-142.587993381
74.0	0.783372569285	-149.109020582
75.0	0.576189548748	-152.380293499
76.0	0.433142240692	-153.712916533
77.0	0.328100807545	-153.564426076
78.0	0.247247676557	-151.918806840
79.0	0.182947474036	-148.291064575
80.0	0.131159519391	-141.385722866
81.0	0.090852108331	-128.140940865
82.0	0.0654281145983	-103.015773019
83.0	0.0623306167007	-68.4301689398
84.0	0.0788196836193	-42.8565193570
85.0	0.103619536245	-29.0694376800
86.0	0.130919651879	-21.4802855288
87.0	0.158872618318	-16.9184482009
88.0	0.186959857664	-13.9628934734
89.0	0.215097861396	-11.9389299727
90.0	0.243358344305	-10.4965631974
91.0	0.271872787761	-9.43947349544
92.0	0.30079768435	-8.65032448956
93.0	0.330302092552	-8.05534828393
94.0	0.36056422361	-7.60628210522
95.0	0.391772066472	-7.27056827482
96.0	0.424126079855	-7.02575697606
97.0	0.45784318766	-6.85617196607
98.0	0.493161875341	-6.75085728337
99.0	0.530348453038	-6.70228300865
100.0	0.569704747607	-6.70551549486
