	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.606279365023	175.847933945
52.0	0.664785058862	175.612450632
53.0	0.730583173695	175.352245909
54.0	0.804989882896	175.062800818
55.0	0.889654422488	174.738442375
56.0	0.986671132941	174.371951927
57.0	1.09873975863	173.954003333
58.0	1.22939992911	173.472338106
59.0	1.38338290892	172.910522981
60.0	1.56715446405	172.246021892
61.0	1.78978042045	171.447100439
62.0	2.06435931356	170.467654519
63.0	2.41049829019	169.238158105
64.0	2.85881108865	167.648913628
65.0	3.45957003946	165.516923680
66.0	4.30042437982	162.514884923
67.0	5.54482075023	158.003738819
68.0	7.51498339291	150.595031629
69.0	10.7970801794	136.954594584
70.0	15.3515025811	110.022058700
71.0	15.9484450326	70.9985757414
72.0	11.9692654860	43.4569171739
73.0	8.83170569144	29.4906371753
74.0	6.90607350717	21.9442441043
75.0	5.67913373307	17.3746188423
76.0	4.84590237164	14.3511114734
77.0	4.24825040208	12.2180689565
78.0	3.80054447715	10.6410428578
79.0	3.45339114873	9.43375874090
80.0	3.1765934906	8.48501921613
81.0	2.95074726910	7.72471563888
82.0	2.76284625907	7.10669737276
83.0	2.60385355404	6.59954403155
84.0	2.46729197789	6.18131553715
85.0	2.34839024048	5.83642914055
86.0	2.24354600744	5.55373486174
87.0	2.14997695625	5.32529882056
88.0	2.06548718706	5.14562424601
89.0	1.98830661273	5.01115642177
90.0	1.91697768105	4.91998328347
91.0	1.85027351794	4.87168147111
92.0	1.78713728513	4.86728293036
93.0	1.72663606889	4.90935515075
94.0	1.66792481870	5.00220441609
95.0	1.61021726496	5.15222950618
96.0	1.55276169611	5.36847689645
97.0	1.49482015728	5.66348448905
98.0	1.43565022844	6.05455866604
99.0	1.37448909842	6.56572833606
100.0	1.31054060423	7.23078853405
