	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.230650772	-2.10042132077
52.0	0.245593032143	-2.24865360756
53.0	0.261807887331	-2.41577305499
54.0	0.279497326999	-2.60560850113
55.0	0.298913383803	-2.82303648007
56.0	0.320374817937	-3.07435186472
57.0	0.344290938155	-3.36780364399
58.0	0.371196364963	-3.71438697114
59.0	0.401803033809	-4.12904430420
60.0	0.437080198482	-4.63254054899
61.0	0.478381496987	-5.25449053686
62.0	0.527654279502	-6.03844160632
63.0	0.587799204645	-7.05080878759
64.0	0.663318413824	-8.39746798481
65.0	0.761548765939	-10.2566721085
66.0	0.895146167581	-12.9497651923
67.0	1.08732113707	-17.1082220177
68.0	1.38241983843	-24.1107027337
69.0	1.85411442921	-37.2785165899
70.0	2.44699229678	-63.6548245784
71.0	2.34397693115	-102.014940087
72.0	1.60918768422	-128.753077604
73.0	1.07577843836	-141.727972580
74.0	0.753239778719	-148.023685645
75.0	0.546517280811	-150.971738840
76.0	0.403760611783	-151.819147101
77.0	0.298998677401	-150.899466981
78.0	0.218651341953	-147.936196757
79.0	0.155556886851	-141.846745088
80.0	0.10688358073	-129.906491549
81.0	0.0749025567142	-106.674797225
82.0	0.0674327771337	-72.1452015176
83.0	0.0832469984302	-44.6741635547
84.0	0.109425092177	-29.7448327913
85.0	0.138586776049	-21.6530036183
86.0	0.168383724604	-16.8610583126
87.0	0.198170543109	-13.7915727733
88.0	0.22784164181	-11.7070990441
89.0	0.257475418855	-10.2304425622
90.0	0.287216233186	-9.15244378011
91.0	0.31723253068	-8.34923365894
92.0	0.347702130881	-7.74349679044
93.0	0.378808141987	-7.28492248809
94.0	0.410739380834	-6.93969160981
95.0	0.443692922895	-6.68451449972
96.0	0.477877851795	-6.50309839220
97.0	0.513519905763	-6.38397925137
98.0	0.550867036589	-6.31915512375
99.0	0.590196057138	-6.30321112645
100.0	0.63182069924	-6.33275431985
