Frequency	Amplitude	Phase Angle [deg]
50.0	8.80209347959e-07	161.160579669
51.0	9.19751139094e-07	159.813961856
52.0	9.63393465926e-07	158.301218950
53.0	1.01165509138e-06	156.591531131
54.0	1.06509144053e-06	154.647166267
55.0	1.12426283517e-06	152.421927240
56.0	1.18966922107e-06	149.859461893
57.0	1.2616272499e-06	146.891704616
58.0	1.34005307384e-06	143.438075352
59.0	1.42410259035e-06	139.406716268
60.0	1.51162545943e-06	134.700089500
61.0	1.59844925929e-06	129.228529544
62.0	1.67769396143e-06	122.935806314
63.0	1.73966565208e-06	115.837722783
64.0	1.77319692755e-06	108.064594988
65.0	1.76892935927e-06	99.8827109069
66.0	1.7234016639e-06	91.6647365677
67.0	1.64112406957e-06	83.8058094211
68.0	1.53276304503e-06	76.6271793962
69.0	1.41084844742e-06	70.3210617369
70.0	1.28605463687e-06	64.9532798675
71.0	1.16563606122e-06	60.5007651879
72.0	1.05361020776e-06	56.8940294716
73.0	9.51654739849e-07	54.0488436750
74.0	8.60020125022e-07	51.8848007238
75.0	7.78204075083e-07	50.3341625829
76.0	7.05377122145e-07	49.3449738904
77.0	6.4062508928e-07	48.8812718440
78.0	5.8307599451e-07	48.9219944933
79.0	5.31960292904e-07	49.4593176811
80.0	4.86635155418e-07	50.4965946378
81.0	4.46590443449e-07	52.0457141688
82.0	4.11445677408e-07	54.1234425630
83.0	3.80942110547e-07	56.7461645145
84.0	3.54930691053e-07	59.9224798378
85.0	3.33354646284e-07	63.6435483224
86.0	3.16224593351e-07	67.8721372737
87.0	3.03585050571e-07	72.5330137072
88.0	2.95474453481e-07	77.5089320450
89.0	2.91885581667e-07	82.6464382656
90.0	2.92736879491e-07	87.7726441058
91.0	2.97863899396e-07	92.7188334755
92.0	3.07033150781e-07	97.3428463593
93.0	3.19971993787e-07	101.542937174
94.0	3.36403494563e-07	105.260568803
95.0	3.56076504515e-07	108.474524659
96.0	3.78786056865e-07	111.190858580
97.0	4.04383831323e-07	113.432573149
98.0	4.32780994051e-07	115.231161854
99.0	4.63946254059e-07	116.620619047
100.0	4.97901457867e-07	117.633560619
