Frequency	Amplitude	Phase Angle [deg]
50.0	3.76888297356e-07	-150.334968657
51.0	3.74402396437e-07	-144.342032398
52.0	3.78981218268e-07	-137.504990099
53.0	3.93630617532e-07	-130.089802898
54.0	4.21611786483e-07	-122.571890457
55.0	4.66042800015e-07	-115.543061147
56.0	5.29616077346e-07	-109.546800052
57.0	6.14574732954e-07	-104.953621615
58.0	7.22826228888e-07	-101.943604983
59.0	8.55911669042e-07	-100.563891274
60.0	1.01457524302e-06	-100.795584644
61.0	1.19777529918e-06	-102.592019068
62.0	1.40115221299e-06	-105.880553602
63.0	1.61539994954e-06	-110.534740347
64.0	1.82573593694e-06	-116.333919513
65.0	2.01408510128e-06	-122.940132254
66.0	2.16431285748e-06	-129.924938515
67.0	2.26786138455e-06	-136.850526913
68.0	2.32583743755e-06	-143.363670689
69.0	2.3464959259e-06	-149.248963218
70.0	2.34076169099e-06	-154.424725736
71.0	2.31875431762e-06	-158.904455773
72.0	2.28826237931e-06	-162.753630436
73.0	2.25462053863e-06	-166.057569229
74.0	2.22118981156e-06	-168.902627009
75.0	2.18994026245e-06	-171.367268958
76.0	2.16193513113e-06	-173.518995597
77.0	2.13767708189e-06	-175.414224379
78.0	2.11733738459e-06	-177.099431613
79.0	2.10090089554e-06	-178.612679370
80.0	2.08825508237e-06	-179.985124116
81.0	2.07924342815e-06	178.757954814
82.0	2.0736967405e-06	177.594823219
83.0	2.07145095031e-06	176.508207750
84.0	2.07235681358e-06	175.483349596
85.0	2.07628476914e-06	174.507725347
86.0	2.08312702227e-06	173.570581386
87.0	2.09279802215e-06	172.662560655
88.0	2.10523409056e-06	171.775401685
89.0	2.12039264264e-06	170.901693587
90.0	2.138251212e-06	170.034674068
91.0	2.15880645361e-06	169.168060620
92.0	2.1820731617e-06	168.295906759
93.0	2.20808330428e-06	167.412477105
94.0	2.23688509818e-06	166.512136280
95.0	2.26854202713e-06	165.589247696
96.0	2.30313175957e-06	164.638078786
97.0	2.3407448254e-06	163.652710154
98.0	2.38148297325e-06	162.626946782
99.0	2.42545694124e-06	161.554229281
100.0	2.47278346764e-06	160.427409077
