Frequency	Amplitude	Phase Angle [deg]
50.0	1.66315119453e-05	-26.0151741189
51.0	1.77776757739e-05	-27.6522594045
52.0	1.90605370099e-05	-29.4704749619
53.0	2.05006617444e-05	-31.5019073824
54.0	2.21214464778e-05	-33.7856886062
55.0	2.39488043838e-05	-36.3695664103
56.0	2.6010067552e-05	-39.3116140173
57.0	2.83314124039e-05	-42.6818123895
58.0	3.09326722402e-05	-46.5628778241
59.0	3.38178617088e-05	-51.0490572969
60.0	3.69594543963e-05	-56.2405672245
61.0	4.02754898999e-05	-62.2300846069
62.0	4.36031405716e-05	-69.0772344100
63.0	4.66826859466e-05	-76.7700520775
64.0	4.91784439621e-05	-85.1825736679
65.0	5.07599077154e-05	-94.0534607341
66.0	5.12244453873e-05	-103.015692955
67.0	5.05853362585e-05	-111.680592148
68.0	4.90554929257e-05	-119.734320274
69.0	4.69444801192e-05	-126.993191955
70.0	4.45494389952e-05	-133.401226744
71.0	4.20954675086e-05	-138.992879679
72.0	3.97259303169e-05	-143.850838133
73.0	3.75184097169e-05	-148.074654480
74.0	3.55061511027e-05	-151.762535892
75.0	3.36958688845e-05	-155.002884740
76.0	3.20799711305e-05	-157.871588119
77.0	3.06441088406e-05	-160.432186633
78.0	2.93715081954e-05	-162.737244018
79.0	2.82452974224e-05	-164.830055657
80.0	2.72496566132e-05	-166.746303226
81.0	2.63703067505e-05	-168.515505102
82.0	2.55946438119e-05	-170.162227882
83.0	2.49116930061e-05	-171.707073693
84.0	2.4311980392e-05	-173.167474740
85.0	2.37873743502e-05	-174.558329995
86.0	2.33309244822e-05	-175.892515446
87.0	2.29367104793e-05	-177.181294669
88.0	2.25997070332e-05	-178.434651271
89.0	2.23156658722e-05	-179.661560732
90.0	2.20810142699e-05	179.130088954
91.0	2.18927687234e-05	177.932092471
92.0	2.17484614741e-05	176.737590889
93.0	2.16460784462e-05	175.539715635
94.0	2.15840057915e-05	174.331768408
95.0	2.15609840998e-05	173.107108372
96.0	2.15760675535e-05	171.859046950
97.0	2.16285870509e-05	170.580747760
98.0	2.17181144069e-05	169.265128930
99.0	2.18444265018e-05	167.904766580
100.0	2.20074661263e-05	166.491657145
