Frequency	Amplitude	Phase Angle [deg]
50.0	1.32899958576e-05	-21.3045814581
51.0	1.39951632104e-05	-22.7970607834
52.0	1.47783889537e-05	-24.4660922363
53.0	1.56504346541e-05	-26.3434666761
54.0	1.66231942624e-05	-28.4679986608
55.0	1.77092908803e-05	-30.8870950329
56.0	1.89211256715e-05	-33.6584627765
57.0	2.02689500693e-05	-36.8516882041
58.0	2.17572867471e-05	-40.5490626356
59.0	2.33787629163e-05	-44.8443744188
60.0	2.51043885165e-05	-49.8373444415
61.0	2.68701927777e-05	-55.6201137543
62.0	2.85632042421e-05	-62.2517269568
63.0	3.00160421666e-05	-69.7195898461
64.0	3.1025985565e-05	-77.8970546842
65.0	3.14097730756e-05	-86.5220393624
66.0	3.10777220934e-05	-95.2267134739
67.0	3.00783267219e-05	-103.621515067
68.0	2.85757058077e-05	-111.391640546
69.0	2.67787857492e-05	-118.352347763
70.0	2.48745624039e-05	-124.446497874
71.0	2.29962953424e-05	-129.707273971
72.0	2.12226958501e-05	-134.215964219
73.0	1.95912007729e-05	-138.070579283
74.0	1.811288859e-05	-141.367624245
75.0	1.67840262185e-05	-144.193619058
76.0	1.55936123854e-05	-146.622364865
77.0	1.45278190898e-05	-148.715086247
78.0	1.35724007036e-05	-150.521770615
79.0	1.27138876146e-05	-152.082841709
80.0	1.19400964926e-05	-153.430774134
81.0	1.12402764971e-05	-154.591497410
82.0	1.060507392e-05	-155.585554523
83.0	1.00264153496e-05	-156.429027763
84.0	9.49736288538e-06	-157.134263401
85.0	9.0119680765e-06	-157.710427770
86.0	8.56513744843e-06	-158.163926126
87.0	8.15251463414e-06	-158.498709345
88.0	7.7703804505e-06	-158.716490301
89.0	7.41557045255e-06	-158.816887040
90.0	7.08540875838e-06	-158.797508839
91.0	6.77765681524e-06	-158.653998936
92.0	6.49047607001e-06	-158.380051392
93.0	6.22240348947e-06	-157.967421123
94.0	5.97233954526e-06	-157.405955149
95.0	5.73954809132e-06	-156.683683204
96.0	5.52366811906e-06	-155.787023250
97.0	5.32473673084e-06	-154.701178589
98.0	5.1432224765e-06	-153.410829969
99.0	4.98006679595e-06	-151.901252538
100.0	4.83672932534e-06	-150.159876450
