Frequency	Amplitude	Phase Angle [deg]
50.0	5.75433859289e-07	165.339497821
51.0	5.9373512609e-07	164.325939859
52.0	6.13641009978e-07	163.181436360
53.0	6.3530616743e-07	161.880065744
54.0	6.58876075239e-07	160.389839161
55.0	6.84463608674e-07	158.671319970
56.0	7.12107537951e-07	156.676146137
57.0	7.41701790817e-07	154.345732446
58.0	7.72879875936e-07	151.610790672
59.0	8.0483663465e-07	148.392960006
60.0	8.36078135786e-07	144.610885877
61.0	8.6412920113e-07	140.194352945
62.0	8.85324972295e-07	135.110537067
63.0	8.94970652272e-07	129.403393939
64.0	8.88247717527e-07	123.236995962
65.0	8.61955223887e-07	116.917815915
66.0	8.16335037347e-07	110.865712880
67.0	7.55589931304e-07	105.529943411
68.0	6.86468257996e-07	101.291313882
69.0	6.15937513077e-07	98.4029325989
70.0	5.49481141598e-07	96.9844539991
71.0	4.90589745599e-07	97.0451214931
72.0	4.41054838598e-07	98.5052331496
73.0	4.01490611024e-07	101.203591111
74.0	3.71762454013e-07	104.898196064
75.0	3.51254237729e-07	109.277626380
76.0	3.39029686536e-07	113.995893612
77.0	3.33960650866e-07	118.725432176
78.0	3.34856230633e-07	123.206033483
79.0	3.4058252402e-07	127.268973474
80.0	3.50148218747e-07	130.832735635
81.0	3.62744808148e-07	133.881536403
82.0	3.77748734518e-07	136.440303156
83.0	3.94701022984e-07	138.554250455
84.0	4.13278361e-07	140.275273739
85.0	4.3326429374e-07	141.654188271
86.0	4.5452451484e-07	142.736968350
87.0	4.76987315113e-07	143.563369848
88.0	5.00628854038e-07	144.166819868
89.0	5.25462431628e-07	144.574899317
90.0	5.51530871484e-07	144.810041977
91.0	5.78901246819e-07	144.890261717
92.0	6.07661353981e-07	144.829818605
93.0	6.37917452187e-07	144.639792548
94.0	6.69792940487e-07	144.328557765
95.0	7.03427702817e-07	143.902164958
96.0	7.38977928884e-07	143.364642103
97.0	7.76616239488e-07	142.718225615
98.0	8.16531963898e-07	141.963532669
99.0	8.58931428686e-07	141.099684530
100.0	9.04038072032e-07	140.124270623
