Frequency	Amplitude	Phase Angle [deg]
50.0	1.33166665953e-05	-22.4320321076
51.0	1.40718758547e-05	-23.9604296898
52.0	1.49120645878e-05	-25.6666129863
53.0	1.58492102103e-05	-27.5824606436
54.0	1.68966554987e-05	-29.7468827748
55.0	1.80687322036e-05	-32.2073899490
56.0	1.93798164689e-05	-35.0218023436
57.0	2.08423591607e-05	-38.2598296921
58.0	2.24631640046e-05	-42.0038981486
59.0	2.42368896864e-05	-46.3479434637
60.0	2.61356805026e-05	-51.3918480665
61.0	2.80947078218e-05	-57.2279303240
62.0	2.99966131942e-05	-63.9154292058
63.0	3.16645697828e-05	-71.4419648074
64.0	3.28810251926e-05	-79.6811251837
65.0	3.34449406086e-05	-88.3710886207
66.0	3.32512975314e-05	-97.1443123721
67.0	3.23412335449e-05	-105.611553028
68.0	3.08812574922e-05	-113.458360242
69.0	2.90895938111e-05	-120.500384223
70.0	2.71648211978e-05	-126.680922785
71.0	2.52506236175e-05	-132.033645775
72.0	2.34335624074e-05	-136.640385097
73.0	2.17563341196e-05	-140.599759624
74.0	2.02332412773e-05	-144.008956526
75.0	1.886236428e-05	-146.955261635
76.0	1.76336096367e-05	-149.513338144
77.0	1.65335056874e-05	-151.745382692
78.0	1.55478425699e-05	-153.702480784
79.0	1.46630092349e-05	-155.426299291
80.0	1.38665899673e-05	-156.950722414
81.0	1.31475607215e-05	-158.303281467
82.0	1.24962815419e-05	-159.506342218
83.0	1.19043940759e-05	-160.578065005
84.0	1.13646827418e-05	-161.533168108
85.0	1.08709296513e-05	-162.383528785
86.0	1.04177778607e-05	-163.138652876
87.0	1.00006090605e-05	-163.806038742
88.0	9.61543753252e-06	-164.391456959
89.0	9.25882015618e-06	-164.899161755
90.0	8.92778099874e-06	-165.332047581
91.0	8.61974929909e-06	-165.691760748
92.0	8.33250911915e-06	-165.978774519
93.0	8.06415948074e-06	-166.192433977
94.0	7.81308402314e-06	-166.330977612
95.0	7.57792942523e-06	-166.391541523
96.0	7.35759218576e-06	-166.370154343
97.0	7.15121370169e-06	-166.261732769
98.0	6.95818373889e-06	-166.060091839
99.0	6.77815271951e-06	-165.757990464
100.0	6.61105334118e-06	-165.347101178
