Frequency	Amplitude	Phase Angle [deg]
50.0	1.21583065275e-06	159.139892045
51.0	1.27851846953e-06	157.672930497
52.0	1.34806670671e-06	156.031042591
53.0	1.4254080789e-06	154.182564304
54.0	1.51156846129e-06	152.088819756
55.0	1.60762853033e-06	149.702554030
56.0	1.71463595089e-06	146.966227084
57.0	1.833429993e-06	143.810435915
58.0	1.96431897512e-06	140.153091211
59.0	2.1065284932e-06	135.900627322
60.0	2.25733741206e-06	130.953569334
61.0	2.41089971432e-06	125.220048533
62.0	2.55702647343e-06	118.641322150
63.0	2.68075928706e-06	111.230319636
64.0	2.7641387249e-06	103.114061635
65.0	2.79113033005e-06	94.5550460603
66.0	2.75419102714e-06	85.9215677156
67.0	2.65811472462e-06	77.6037082294
68.0	2.51787821883e-06	69.9168540408
69.0	2.35226163683e-06	63.0464021708
70.0	2.17792554682e-06	57.0502289080
71.0	2.00664484141e-06	51.8959835046
72.0	1.84529862048e-06	47.5033188793
73.0	1.69709080759e-06	43.7752911693
74.0	1.56289569724e-06	40.6166069167
75.0	1.44229069806e-06	37.9421253490
76.0	1.33422666137e-06	35.6796186456
77.0	1.23742004876e-06	33.7696605769
78.0	1.15056397855e-06	32.1643233736
79.0	1.07243156868e-06	30.8255463232
80.0	1.00191913157e-06	29.7235707259
81.0	9.38057598645e-07	28.8355918615
82.0	8.80008314698e-07	28.1446660004
83.0	8.27052057633e-07	27.6388575143
84.0	7.78575930292e-07	27.3105961977
85.0	7.34060496188e-07	27.1562089610
86.0	6.93068258876e-07	27.1755917190
87.0	6.55233941443e-07	27.3719885353
88.0	6.20256693613e-07	27.7518436881
89.0	5.87894215539e-07	28.3246870914
90.0	5.579587066e-07	29.1030034840
91.0	5.3031454121e-07	30.1020168781
92.0	5.04877532032e-07	31.3392951288
93.0	4.81615598264e-07	32.8340437069
94.0	4.60550532848e-07	34.6059184165
95.0	4.41760370606e-07	36.6731519853
96.0	4.25381555161e-07	39.0497928222
97.0	4.1160970243e-07	41.7419318161
98.0	4.00697382303e-07	44.7430159352
99.0	3.92947138028e-07	48.0287503479
100.0	3.88698344022e-07	51.5526019638
