Frequency	Amplitude	Phase Angle [deg]
50.0	3.57688326868e-07	-144.162486057
51.0	3.60068417551e-07	-137.186074446
52.0	3.7175686426e-07	-129.536756413
53.0	3.95869342802e-07	-121.674587051
54.0	4.3539482096e-07	-114.197157889
55.0	4.92907798001e-07	-107.668636678
56.0	5.70565616592e-07	-102.478467542
57.0	6.70308122952e-07	-98.8129275751
58.0	7.94004735821e-07	-96.7139020599
59.0	9.43316502559e-07	-96.1549645726
60.0	1.11911067481e-06	-97.0922651093
61.0	1.32031016381e-06	-99.4810382909
62.0	1.54220112674e-06	-103.261917747
63.0	1.77467889966e-06	-108.324679437
64.0	2.00172299111e-06	-114.464050955
65.0	2.20383521011e-06	-121.355291856
66.0	2.36375945158e-06	-128.580801855
67.0	2.47256790937e-06	-135.711462121
68.0	2.5318346217e-06	-142.400949142
69.0	2.55081374641e-06	-148.439323894
70.0	2.54154124457e-06	-153.749245301
71.0	2.51507611558e-06	-158.347666462
72.0	2.47987885109e-06	-162.302832955
73.0	2.44171045703e-06	-165.702297328
74.0	2.40417572684e-06	-168.634228674
75.0	2.36936799693e-06	-171.178577664
76.0	2.33840039869e-06	-173.404070961
77.0	2.31178381672e-06	-175.368146586
78.0	2.28967593263e-06	-177.118137642
79.0	2.27203812561e-06	-178.692831957
80.0	2.25873136115e-06	179.876297547
81.0	2.24957342239e-06	178.562523542
82.0	2.24437221941e-06	177.344556732
83.0	2.24294455938e-06	176.204407639
84.0	2.24512625407e-06	175.126949980
85.0	2.2507770649e-06	174.099328753
86.0	2.25978271241e-06	173.110487308
87.0	2.27205523488e-06	172.150788117
88.0	2.28753249534e-06	171.211706716
89.0	2.30617727786e-06	170.285582241
90.0	2.32797623407e-06	169.365411665
91.0	2.35293883929e-06	168.444677603
92.0	2.38109639744e-06	167.517201500
93.0	2.41250112074e-06	166.577015910
94.0	2.44722525165e-06	165.618250817
95.0	2.48536017211e-06	164.635029850
96.0	2.52701540583e-06	163.621373012
97.0	2.57231742271e-06	162.571103545
98.0	2.62140804752e-06	161.477756557
99.0	2.67444228182e-06	160.334487633
100.0	2.73158526019e-06	159.133846535
