Frequency	Amplitude	Phase Angle [deg]
50.0	1.33006397497e-05	-21.8439551480
51.0	1.40295228977e-05	-23.3542500420
52.0	1.48397327954e-05	-25.0417401687
53.0	1.57426042156e-05	-26.9382619791
54.0	1.67507140879e-05	-29.0826797806
55.0	1.7877490724e-05	-31.5224545272
56.0	1.91362657424e-05	-34.3153522168
57.0	2.05383262963e-05	-37.5310238844
58.0	2.20892684629e-05	-41.2518313490
59.0	2.37826739051e-05	-45.5716403847
60.0	2.55900823279e-05	-50.5902567817
61.0	2.74471109503e-05	-56.3999150503
62.0	2.92387095755e-05	-63.0597623886
63.0	3.07930308619e-05	-70.5573179694
64.0	3.19003474395e-05	-78.7660591288
65.0	3.23690049802e-05	-87.4240420903
66.0	3.21020855553e-05	-96.1635897027
67.0	3.11446178505e-05	-104.595310125
68.0	2.96618566936e-05	-112.404588855
69.0	2.78671232816e-05	-119.406894363
70.0	2.59528840597e-05	-125.545322772
71.0	2.40573200017e-05	-130.853319887
72.0	2.22628470706e-05	-135.412468122
73.0	2.06093830997e-05	-139.321108195
74.0	1.91095261491e-05	-142.676116511
75.0	1.77603965095e-05	-145.564431139
76.0	1.65514184116e-05	-148.060325287
77.0	1.54689287319e-05	-150.225557536
78.0	1.44986949725e-05	-152.110720375
79.0	1.36271764878e-05	-153.756924686
80.0	1.28420753701e-05	-155.197426737
81.0	1.21325061709e-05	-156.459046987
82.0	1.1488973485e-05	-157.563345400
83.0	1.09032617371e-05	-158.527567163
84.0	1.03682929076e-05	-159.365389601
85.0	9.87798069913e-06	-160.087504308
86.0	9.42709457854e-06	-160.702064988
87.0	9.01113939058e-06	-161.215026780
88.0	8.62625201476e-06	-161.630397971
89.0	8.269114607e-06	-161.950420631
90.0	7.93688331171e-06	-162.175693467
91.0	7.62713086802e-06	-162.305248093
92.0	7.33780195798e-06	-162.336588485
93.0	7.06718002562e-06	-162.265703824
94.0	6.81386504018e-06	-162.087066216
95.0	6.57676150861e-06	-161.793628231
96.0	6.3550768775e-06	-161.376841372
97.0	6.14833019634e-06	-160.826724873
98.0	5.95637136491e-06	-160.132027730
99.0	5.7794110253e-06	-159.280543566
100.0	5.61806071011e-06	-158.259524811
