Frequency	Amplitude	Phase Angle [deg]
51.0	0.000546662025803	-4.53756823132
52.0	0.000582136011644	-4.94166756762
53.0	0.000623478367616	-5.41167224919
54.0	0.000672239420979	-5.96524929153
55.0	0.000730564405084	-6.62693562864
56.0	0.000801505522576	-7.43181017858
57.0	0.000889550196788	-8.43177908826
58.0	0.0010015588731	-9.70690554726
59.0	0.00114852498857	-11.3871458840
60.0	0.00134909667516	-13.6973372471
61.0	0.0016371363886	-17.0593922795
62.0	0.00207893939151	-22.3520334364
63.0	0.00281038809925	-31.6536351106
64.0	0.00403974199342	-50.3524149486
65.0	0.00513329706268	-87.0589423415
66.0	0.00410583434931	-125.380108258
67.0	0.00279292573798	-145.521013016
68.0	0.00200996241005	-155.426712096
69.0	0.00154231493123	-160.989618274
70.0	0.00124032770195	-164.488749949
71.0	0.00103152677507	-166.875278968
72.0	0.000879320947617	-168.600578442
73.0	0.000763759326529	-169.902973847
74.0	0.000673174522042	-170.919224973
75.0	0.000600332335163	-171.733100756
76.0	0.000540525623914	-172.398652540
77.0	0.000490566553218	-172.952262391
78.0	0.000448222635215	-173.419289179
79.0	0.000411885395575	-173.817933171
80.0	0.000380367423629	-174.161585046
81.0	0.000352773512469	-174.460308671
82.0	0.000328416245516	-174.721807984
83.0	0.000306759170534	-174.952075562
84.0	0.000287377608118	-175.155838617
85.0	0.000269931042794	-175.336872504
86.0	0.000254143296568	-175.498225544
87.0	0.00023978804592	-175.642383110
88.0	0.000226678078467	-175.771389469
89.0	0.000214657209863	-175.886939655
90.0	0.000203594125286	-175.990449865
91.0	0.000193377633688	-176.083112343
92.0	0.000183912970042	-176.165938956
93.0	0.000175118887659	-176.239796634
94.0	0.000166925351953	-176.305437075
95.0	0.000159271697045	-176.363522674
96.0	0.000152105141894	-176.414650320
97.0	0.000145379590181	-176.459374703
98.0	0.000139054655121	-176.498232796
99.0	0.000133094866357	-176.531771485
100.0	0.00012746902518	-176.560431681
