Frequency	Amplitude	Phase Angle [deg]
51.0	1.32352094451e-05	-5.02238393867
52.0	1.41951696467e-05	-5.43825273219
53.0	1.53143430312e-05	-5.92014705700
54.0	1.66348254427e-05	-6.48573358465
55.0	1.82148779955e-05	-7.15954842401
56.0	2.01374145462e-05	-7.97666912331
57.0	2.25243758141e-05	-8.98899982038
58.0	2.55622626847e-05	-10.2766009706
59.0	2.95500927007e-05	-11.9694253321
60.0	3.49954679731e-05	-14.2923055031
61.0	4.28211481682e-05	-17.6671484970
62.0	5.48370348248e-05	-22.9726698253
63.0	7.4767120264e-05	-32.2872355268
64.0	0.000108408478253	-50.9990532506
65.0	0.000138970871165	-87.7186802204
66.0	0.000112149790123	-126.052993282
67.0	7.69798941716e-05	-146.207075907
68.0	5.59084179004e-05	-156.125963681
69.0	4.32995412574e-05	-161.702046177
70.0	3.51492696673e-05	-165.214314413
71.0	2.95105692251e-05	-167.613908284
72.0	2.53985014623e-05	-169.352163522
73.0	2.2275414267e-05	-170.667361850
74.0	1.9826632425e-05	-171.696211951
75.0	1.78569259432e-05	-172.522423040
76.0	1.6239197189e-05	-173.199976564
77.0	1.48873304983e-05	-173.765172810
78.0	1.3740988737e-05	-174.243274843
79.0	1.275667667e-05	-174.652370528
80.0	1.19022647319e-05	-175.005718507
81.0	1.11535106181e-05	-175.313227250
82.0	1.04917797746e-05	-175.582417462
83.0	9.90251014422e-06	-175.819065148
84.0	9.37415280003e-06	-176.027640911
85.0	8.89742508258e-06	-176.211615228
86.0	8.46477371963e-06	-176.373673057
87.0	8.06998205175e-06	-176.515865296
88.0	7.70787794324e-06	-176.639714761
89.0	7.37411333192e-06	-176.746288175
90.0	7.06499535334e-06	-176.836241385
91.0	6.7773551422e-06	-176.909842113
92.0	6.50844447035e-06	-176.966972310
93.0	6.2558530238e-06	-177.007110214
94.0	6.01744105047e-06	-177.029290296
95.0	5.79128356304e-06	-177.032037227
96.0	5.57562291282e-06	-177.013267138
97.0	5.36882752353e-06	-176.970145833
98.0	5.16935473586e-06	-176.898888067
99.0	4.9757161985e-06	-176.794473781
100.0	4.78644435666e-06	-176.650095234
