Frequency	Amplitude	Phase Angle [deg]
51.0	0.000504765308	-4.52205583056
52.0	0.000537399679297	-4.92573607005
53.0	0.000575432670902	-5.39531647482
54.0	0.000620290502061	-5.94846428220
55.0	0.000673946662983	-6.60971669527
56.0	0.000739208981575	-7.4141529717
57.0	0.000820205555725	-8.41367965666
58.0	0.000923247405161	-9.68836043542
59.0	0.00105844737159	-11.3681521957
60.0	0.00124295941673	-13.6778927822
61.0	0.00150793164886	-17.0394956176
62.0	0.00191434151837	-22.3316840972
63.0	0.00258715578806	-31.6328337266
64.0	0.00371780433322	-50.3311634169
65.0	0.00472284694338	-87.0372440117
66.0	0.00377643023686	-125.357968201
67.0	0.00256808882988	-145.498438300
68.0	0.00184759721276	-155.403712026
69.0	0.00141729188304	-160.966204861
70.0	0.00113943038555	-164.464938226
71.0	0.000947316952977	-166.851087542
72.0	0.000807279854048	-168.576029975
73.0	0.000700960713211	-169.878095744
74.0	0.000617623747808	-170.894050108
75.0	0.000550612532505	-171.707668342
76.0	0.000495595954016	-172.373009134
77.0	0.00044964089275	-172.926463070
78.0	0.000410693285802	-173.393398933
79.0	0.000377273247987	-173.792028499
80.0	0.000348288330925	-174.135755883
81.0	0.000322914954858	-174.434660628
82.0	0.000300520740231	-174.696465017
83.0	0.000280612220195	-174.927183122
84.0	0.000262798783589	-175.131567408
85.0	0.000246767272381	-175.313422973
86.0	0.000232263742254	-175.475833255
87.0	0.000219080139023	-175.621325207
88.0	0.000207044416309	-175.751992472
89.0	0.000196013102374	-175.869588885
90.0	0.000185865638436	-175.975600946
91.0	0.000176500015736	-176.071305196
92.0	0.000167829380318	-176.157814997
93.0	0.00015977936531	-176.236119966
94.0	0.000152285976644	-176.307120717
95.0	0.000145293908497	-176.371661217
96.0	0.000138755190668	-176.430560796
97.0	0.000132628100639	-176.484648032
98.0	0.000126876286147	-176.534798932
99.0	0.000121468060586	-176.581982445
100.0	0.00011637584098	-176.627168003
