Frequency	Amplitude	Phase Angle [deg]
51.0	4.25567735153e-05	175.085230942
52.0	4.5580673396e-05	174.667915006
53.0	4.91078897947e-05	174.184263829
54.0	5.32716264656e-05	173.616591079
55.0	5.82562452153e-05	172.940339496
56.0	6.43241250142e-05	172.120408742
57.0	7.18611480961e-05	171.104870080
58.0	8.14574959604e-05	169.813636471
59.0	9.40593899984e-05	168.116726396
60.0	0.000111273039277	165.789276045
61.0	0.000136018130984	162.409344563
62.0	0.000174020606464	157.098179603
63.0	0.000237058726365	147.777375039
64.0	0.000343447306484	129.058679516
65.0	0.000439954749956	92.3314878698
66.0	0.000354820597596	53.9888709847
67.0	0.000243419697922	33.8256879226
68.0	0.000176713187554	23.8968398982
69.0	0.000136816129419	18.3098678383
70.0	0.000111041497587	14.7857039021
71.0	9.32220134484e-05	12.3731232434
72.0	8.02383893713e-05	10.6206959813
73.0	7.03880978268e-05	9.29003570107
74.0	6.26748065219e-05	8.24431710071
75.0	5.64804584897e-05	7.39970076100
76.0	5.14027624894e-05	6.70205934072
77.0	4.71692122585e-05	6.11492878137
78.0	4.35889434946e-05	5.61286156289
79.0	4.0524436777e-05	5.17756145461
80.0	3.78741791203e-05	4.79553373512
81.0	3.55616523967e-05	4.45660151675
82.0	3.3528118215e-05	4.1529379443
83.0	3.17277600107e-05	3.87841649529
84.0	3.0124332664e-05	3.62816374550
85.0	2.86888019413e-05	3.39824446386
86.0	2.73976497268e-05	3.18543519636
87.0	2.62316361733e-05	2.98705836068
88.0	2.51748819937e-05	2.80085834071
89.0	2.42141783985e-05	2.62490728646
90.0	2.33384620611e-05	2.45753200577
91.0	2.253841116e-05	2.29725606014
92.0	2.18061315923e-05	2.14275266828
93.0	2.11349111985e-05	1.99280529337
94.0	2.0519026176e-05	1.84627336257
95.0	1.99535876255e-05	1.70206118198
96.0	1.94344200733e-05	1.55908820868
97.0	1.89579651943e-05	1.41625908575
98.0	1.85212064006e-05	1.27243163909
99.0	1.81216108053e-05	1.12638091086
100.0	1.77570863319e-05	0.976755945447
