Frequency	Amplitude	Phase Angle [deg]
51.0	1.18792928852e-05	-4.94909575861
52.0	1.27259725791e-05	-5.36220652746
53.0	1.37128021659e-05	-5.84124111002
54.0	1.48768183703e-05	-6.40386099789
55.0	1.62692777815e-05	-7.07459679273
56.0	1.79631215568e-05	-7.88852013681
57.0	2.00656162614e-05	-8.89752886674
58.0	2.27408058852e-05	-10.1816767176
59.0	2.62516746814e-05	-11.8709092194
60.0	3.10445916748e-05	-14.1900512416
61.0	3.79308314319e-05	-17.5610014651
62.0	4.85010768283e-05	-22.8624664271
63.0	6.60259084274e-05	-32.1728025562
64.0	9.55819105698e-05	-50.8802069415
65.0	0.000122328261983	-87.5952256522
66.0	9.85537790022e-05	-125.924723138
67.0	6.75312028496e-05	-146.073769571
68.0	4.89594580192e-05	-155.987385983
69.0	3.78489665939e-05	-161.557946073
70.0	3.06673794691e-05	-165.064423506
71.0	2.56983360818e-05	-167.457939088
72.0	2.20738991591e-05	-169.189807551
73.0	1.9320384551e-05	-170.498287483
74.0	1.71605943538e-05	-171.520061955
75.0	1.54225665482e-05	-172.338811715
76.0	1.39943586697e-05	-173.008486575
77.0	1.2800126755e-05	-173.565351443
78.0	1.17867317575e-05	-174.034629713
79.0	1.09158674974e-05	-174.434364628
80.0	1.01592370598e-05	-174.777764391
81.0	9.49548915429e-06	-175.074680263
82.0	8.90821049172e-06	-175.332567722
83.0	8.38457370662e-06	-175.557128120
84.0	7.91440442369e-06	-175.752746128
85.0	7.48952355052e-06	-175.922792841
86.0	7.10327452687e-06	-176.069837610
87.0	6.75017741836e-06	-176.195796028
88.0	6.425671787e-06	-176.302031606
89.0	6.12592255015e-06	-176.389422182
90.0	5.84767134285e-06	-176.458398043
91.0	5.58812106052e-06	-176.508955486
92.0	5.34484490696e-06	-176.540647114
93.0	5.11571367253e-06	-176.552547973
94.0	4.89883659231e-06	-176.543194193
95.0	4.69251243131e-06	-176.510488091
96.0	4.49518806553e-06	-176.451559815
97.0	4.30542255542e-06	-176.362570312
98.0	4.12185511615e-06	-176.238432433
99.0	3.94317555497e-06	-176.072414504
100.0	3.76809617903e-06	-175.855422604
