Frequency	Amplitude	Phase Angle [deg]
51.0	3.82917427037e-05	175.016931120
52.0	4.10558542936e-05	174.597522332
53.0	4.42805880719e-05	174.111730956
54.0	4.80878887152e-05	173.541869402
55.0	5.26465414161e-05	172.863379112
56.0	5.81967682481e-05	172.041158416
57.0	6.50918846912e-05	171.023277248
58.0	7.38723002217e-05	169.729647187
59.0	8.54045136964e-05	168.030285307
60.0	0.000101159580083	165.700326419
61.0	0.000123811973896	162.317828169
62.0	0.000158608242314	157.004036763
63.0	0.000216346952988	147.680544561
64.0	0.0003138595338	128.959098718
65.0	0.000402600483513	92.2290924668
66.0	0.000325144906925	53.8835951628
67.0	0.000223376031972	33.7174642477
68.0	0.00016239531326	23.7855993591
69.0	0.00012591473554	18.1955397752
70.0	0.000102345897285	14.6682160181
71.0	8.60519495603e-05	12.2524016140
72.0	7.41810335952e-05	10.4966650423
73.0	6.51763120613e-05	9.16261825213
74.0	5.81266059582e-05	8.11343434482
75.0	5.24666361797e-05	7.2652723162
76.0	4.78284435429e-05	6.56400329887
77.0	4.39627684717e-05	5.97316176358
78.0	4.06950247739e-05	5.46729882227
79.0	3.78994207339e-05	5.02811699191
80.0	3.54831012942e-05	4.64212043677
81.0	3.33760763137e-05	4.29913137140
82.0	3.1524621122e-05	3.99132226547
83.0	2.9886832987e-05	3.71256623737
84.0	2.84295662883e-05	3.45798989736
85.0	2.71262733953e-05	3.2236585244
86.0	2.59554543064e-05	3.00634976806
87.0	2.48995244432e-05	2.80338789074
88.0	2.39439751035e-05	2.61252005063
89.0	2.30767424078e-05	2.43182230733
90.0	2.22877270992e-05	2.25962680107
91.0	2.15684251008e-05	2.09446418564
92.0	2.09116407111e-05	1.93501697265
93.0	2.03112619704e-05	1.78008065253
94.0	1.9762083715e-05	1.62853012367
95.0	1.92596676657e-05	1.47928945847
96.0	1.88002314598e-05	1.33130332158
97.0	1.83805610885e-05	1.18350842940
98.0	1.79979423684e-05	1.03480342487
99.0	1.76501083481e-05	0.884015336896
100.0	1.7335200798e-05	0.729859764897
