Frequency	Amplitude	Phase Angle [deg]
51.0	9.37011528286e-06	-4.94720015434
52.0	1.00366282868e-05	-5.35877997463
53.0	1.08132865713e-05	-5.83617209316
54.0	1.17291865435e-05	-6.39703261493
55.0	1.28245949371e-05	-7.06588640496
56.0	1.4156812402e-05	-7.87779899076
57.0	1.58101025876e-05	-8.88466171144
58.0	1.79133272908e-05	-10.1665213030
59.0	2.06730619715e-05	-11.8533158479
60.0	2.44399162748e-05	-14.1698622169
61.0	2.98510822648e-05	-17.5380504919
62.0	3.81557870944e-05	-22.8365780154
63.0	5.19220034125e-05	-32.1437911811
64.0	7.51323194966e-05	-50.8478764141
65.0	9.61119114846e-05	-87.5593680735
66.0	7.73940427943e-05	-125.885118080
67.0	5.30037132246e-05	-146.030182843
68.0	3.84050941409e-05	-155.939568606
69.0	2.96714413455e-05	-161.505632780
70.0	2.40256238914e-05	-165.007331241
71.0	2.01185367925e-05	-167.395765392
72.0	1.72680274034e-05	-169.122228566
73.0	1.51018267256e-05	-170.424955815
74.0	1.34020923021e-05	-171.440604219
75.0	1.20336864739e-05	-172.252825692
76.0	1.09086391837e-05	-172.915538025
77.0	9.96734822541e-06	-173.464970418
78.0	9.1680535203e-06	-173.926306303
79.0	8.48065076094e-06	-174.317544033
80.0	7.88290080766e-06	-174.651841204
81.0	7.35802220132e-06	-174.938991764
82.0	6.89311350318e-06	-175.186385997
83.0	6.47809084069e-06	-175.399650766
84.0	6.10495476031e-06	-175.583085159
85.0	5.7672734652e-06	-175.739961458
86.0	5.459811253e-06	-175.872734207
87.0	5.17825680198e-06	-175.983184868
88.0	4.91902105209e-06	-176.072519105
89.0	4.67908472237e-06	-176.141427752
90.0	4.45588151921e-06	-176.190117815
91.0	4.24720744918e-06	-176.218316799
92.0	4.05114942308e-06	-176.225250879
93.0	3.86602818062e-06	-176.209594825
94.0	3.69035196046e-06	-176.169388869
95.0	3.52277820904e-06	-176.101913976
96.0	3.36208130963e-06	-176.003512183
97.0	3.20712469871e-06	-175.869331360
98.0	3.05683621302e-06	-175.692962835
99.0	2.91018565163e-06	-175.465923056
100.0	2.76616386362e-06	-175.176754513
