	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.470816354731	-0.559346279188
52.0	0.491290731799	-0.591695653599
53.0	0.512469807766	-0.62980469193
54.0	0.534428485373	-0.675731671203
55.0	0.557267898499	-0.732557401682
56.0	0.581128471785	-0.80505769049
57.0	0.606211425155	-0.900948652604
58.0	0.632815457839	-1.03333018788
59.0	0.66140154046	-1.22582318183
60.0	0.692709968646	-1.52430655730
61.0	0.72796550528	-2.02655242244
62.0	0.769133492124	-2.96618592878
63.0	0.818151310859	-4.97561652251
64.0	0.86370565094	-9.77678510643
65.0	0.81067303935	-17.5617665732
66.0	0.693602075479	-13.9897161675
67.0	0.704626679304	-7.03640600467
68.0	0.748298229594	-3.94424502790
69.0	0.791034571493	-2.60045720565
70.0	0.830334761866	-1.93663411951
71.0	0.867203245	-1.57142199152
72.0	0.902602865876	-1.35445842420
73.0	0.937190388705	-1.21872699149
74.0	0.971399792473	-1.13112634767
75.0	1.00552445521	-1.07390821805
76.0	1.03977026397	-1.03691240989
77.0	1.07428789930	-1.01400901399
78.0	1.10919255774	-1.00134052647
79.0	1.14457628137	-0.99639702187
80.0	1.18051590301	-0.997503328826
81.0	1.21707834192	-1.00352176396
82.0	1.25432425485	-1.01367328420
83.0	1.29231066217	-1.02742647989
84.0	1.33109292090	-1.04442695189
85.0	1.37072627695	-1.06445157757
86.0	1.41126717109	-1.08737862059
87.0	1.45277439473	-1.11316829981
88.0	1.49531017807	-1.14185051817
89.0	1.53894128264	-1.17351770998
90.0	1.58374012773	-1.20832160049
91.0	1.62978602971	-1.24647311544
92.0	1.67716659466	-1.28824508740
93.0	1.72597929695	-1.3339776885
94.0	1.7763333518	-1.38408666903
95.0	1.82835192023	-1.43907479737
96.0	1.88217476909	-1.49954707135
97.0	1.93796149968	-1.56623058027
98.0	1.99589551282	-1.64000026099
99.0	2.05618892078	-1.72191229967
100.0	2.11908867866	-1.81324607935
