	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.222312148153	-14.1469187458
52.0	0.282890920082	-13.6946673227
53.0	0.357280236041	-13.4883623170
54.0	0.44936738955	-13.4963315911
55.0	0.564559678128	-13.7103402473
56.0	0.710589014208	-14.1428677348
57.0	0.898881714432	-14.8297426547
58.0	1.14700643617	-15.8392866085
59.0	1.48330752086	-17.2926873883
60.0	1.95628644097	-19.4081071707
61.0	2.65510486052	-22.6022924234
62.0	3.75780154260	-27.7499092457
63.0	5.64409362308	-36.9261070646
64.0	8.98856092583	-55.5165114943
65.0	12.6220318818	-92.1295890976
66.0	11.1306192478	-130.370511166
67.0	8.32991130346	-150.442962352
68.0	6.58248287297	-160.290826372
69.0	5.53636765305	-165.805542381
70.0	4.87227982801	-169.265317627
71.0	4.42764534567	-171.620647649
72.0	4.11853406326	-173.322342222
73.0	3.89861677326	-174.608259215
74.0	3.74060738969	-175.614772859
75.0	3.62752936161	-176.425337613
76.0	3.54833385280	-177.093752733
77.0	3.49556165709	-177.656203648
78.0	3.46402600530	-178.137902578
79.0	3.45003497817	-178.556948856
80.0	3.45091370041	-178.926674719
81.0	3.46470046933	-179.257125707
82.0	3.48994779446	-179.556025959
83.0	3.52558883932	-179.829425876
84.0	3.57084594909	179.918156225
85.0	3.62516699636	179.682203915
86.0	3.68818063709	179.459801377
87.0	3.75966471823	179.248251411
88.0	3.83952414921	179.045255515
89.0	3.92777572666	178.848819141
90.0	4.02453827945	178.657177708
91.0	4.13002707016	178.468737352
92.0	4.24455175454	178.282026049
93.0	4.36851749666	178.095651873
94.0	4.50242908392	177.908265801
95.0	4.64689806296	177.718526977
96.0	4.80265311325	177.525068514
97.0	4.97055408637	177.326461996
98.0	5.15161031230	177.121178690
99.0	5.34700413321	176.907545214
100.0	5.55812093531	176.683541529
