	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0801339345107	-39.2859174235
52.0	0.129299107201	-29.0876468637
53.0	0.193356162958	-23.9788625623
54.0	0.275148657693	-21.1590942471
55.0	0.379606471387	-19.5807540874
56.0	0.514123114177	-18.7986450008
57.0	0.689779529222	-18.6205588401
58.0	0.923702226317	-18.9901727769
59.0	1.24359352103	-19.9555356353
60.0	1.69694682101	-21.6894295413
61.0	2.37125314820	-24.5791483927
62.0	3.44174722560	-29.4795214475
63.0	5.28434002684	-38.4519165087
64.0	8.57989636463	-56.8721282576
65.0	12.2560069559	-93.3414493670
66.0	10.9735957683	-131.459711438
67.0	8.32495841816	-151.426555009
68.0	6.65952492411	-161.182753436
69.0	5.66330730733	-166.617320555
70.0	5.03402561279	-170.006549048
71.0	4.61631928319	-172.299406224
72.0	4.32966302143	-173.945469668
73.0	4.12951187581	-175.181594706
74.0	3.98959930888	-176.143333013
75.0	3.89357438694	-176.913459093
76.0	3.83079602858	-177.545206243
77.0	3.79408525991	-178.074285862
78.0	3.77845746089	-178.525510904
79.0	3.78037339057	-178.916642710
80.0	3.79727871845	-179.260726123
81.0	3.82731114678	-179.567561392
82.0	3.86910868390	-179.844662640
83.0	3.92168105028	179.902404036
84.0	3.98432176194	179.668362961
85.0	4.05654713122	179.449743079
86.0	4.13805360307	179.243438803
87.0	4.22868792551	179.046850789
88.0	4.32842653595	178.857763830
89.0	4.43736183912	178.674253629
90.0	4.55569379812	178.494613984
91.0	4.68372584043	178.317298412
92.0	4.82186443375	178.140871877
93.0	4.97062205619	177.963969369
94.0	5.13062342200	177.785258811
95.0	5.30261510957	177.603406105
96.0	5.48747892294	177.417040464
97.0	5.68624950484	177.224718066
98.0	5.90013708489	177.024882061
99.0	6.13055645491	176.815816504
100.0	6.37916382920	176.595442125
