	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.187686910404	-0.692886673401
52.0	0.195842936707	-0.705545509946
53.0	0.204204437923	-0.716627348569
54.0	0.212767758316	-0.72538815609
55.0	0.221525789794	-0.730691808661
56.0	0.230466091032	-0.73074351465
57.0	0.23956778925	-0.722588708092
58.0	0.248796329652	-0.701112321868
59.0	0.258094334087	-0.656890325627
60.0	0.267365649671	-0.571156231496
61.0	0.276450027395	-0.402708491259
62.0	0.285107980299	-0.0496170522961
63.0	0.293263463277	0.772156306005
64.0	0.303746200656	2.77504946001
65.0	0.33211095324	4.96049202488
66.0	0.362372695742	2.66871377803
67.0	0.374948294078	0.663711593014
68.0	0.385259454246	-0.200475963128
69.0	0.396629888239	-0.610919068044
70.0	0.409117075277	-0.8406260919
71.0	0.422526468005	-0.988753004403
72.0	0.436721115055	-1.09588850206
73.0	0.451622611913	-1.18076087449
74.0	0.46719056771	-1.25291616320
75.0	0.483408412056	-1.31763593784
76.0	0.500275053682	-1.37805291937
77.0	0.517800091247	-1.43614356769
78.0	0.536001056211	-1.49322873513
79.0	0.554901833967	-1.55024215297
80.0	0.574531791797	-1.60788226140
81.0	0.594925352977	-1.66670224422
82.0	0.616121866568	-1.72716587301
83.0	0.6381656908	-1.78968372570
84.0	0.661106444216	-1.85463782738
85.0	0.684999402509	-1.92239934783
86.0	0.709906027849	-1.99334215168
87.0	0.735894638493	-2.06785391391
88.0	0.76304122762	-2.14634596965
89.0	0.791430444746	-2.22926272028
90.0	0.821156776407	-2.31709120906
91.0	0.852325952297	-2.41037141049
92.0	0.885056626488	-2.50970777124
93.0	0.91948239421	-2.61578253257
94.0	0.95575421559	-2.72937148181
95.0	0.994043351819	-2.85136289437
96.0	1.03454492925	-2.98278064581
97.0	1.07748230754	-3.12481274281
98.0	1.12311245703	-3.27884692797
99.0	1.17173264327	-3.44651556927
100.0	1.22368878777	-3.62974979158
