	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.91041441221	-3.32534227886
52.0	2.07436569581	-3.64205147341
53.0	2.26096511072	-4.01634014524
54.0	2.47590495874	-4.46478361716
55.0	2.72704214068	-5.01063783446
56.0	3.0255297669	-5.68746930992
57.0	3.38773037678	-6.54538650319
58.0	3.83860723642	-7.66230016866
59.0	4.41807581565	-9.16556873965
60.0	5.19367660625	-11.2768661771
61.0	6.28765660845	-14.4142162457
62.0	7.93814373985	-19.4515087841
63.0	10.6281896306	-28.4610408196
64.0	15.0665473003	-46.8232843174
65.0	18.7906338079	-83.13878712
66.0	14.6710642011	-121.001250403
67.0	9.68069412132	-140.598072137
68.0	6.70873421104	-149.850006890
69.0	4.91437034576	-154.615219324
70.0	3.73377924052	-157.122941333
71.0	2.89646312289	-158.249243549
72.0	2.26661115996	-158.327030252
73.0	1.77070519213	-157.397217991
74.0	1.36650815596	-155.244504719
75.0	1.02932790137	-151.269867943
76.0	0.746615489064	-144.067659204
77.0	0.519459921756	-130.316582214
78.0	0.375487395477	-103.806452266
79.0	0.369028180334	-67.6021966261
80.0	0.483479681097	-42.0690713609
81.0	0.648478978124	-28.7253156101
82.0	0.83012151451	-21.4440648284
83.0	1.01795824553	-17.0688372077
84.0	1.20907411646	-14.2272334561
85.0	1.40302216601	-12.2743976080
86.0	1.60026211329	-10.8768743437
87.0	1.80162550952	-9.84761899043
88.0	2.00811776662	-9.07463340920
89.0	2.22084486951	-8.48727313698
90.0	2.44099131672	-8.03908901526
91.0	2.66982133733	-7.69851681878
92.0	2.90869213612	-7.44355072800
93.0	3.15907457690	-7.25855878835
94.0	3.42257978316	-7.13230825952
95.0	3.70099153320	-7.05670481666
96.0	3.99630534331	-7.02596966502
97.0	4.31077571016	-7.03609579938
98.0	4.64697376259	-7.08448909247
99.0	5.00785841105	-7.16973739114
100.0	5.39686507724	-7.29146740118
