	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.136061783056	-159.675950390
52.0	0.10439833001	-145.672043651
53.0	0.0808904374164	-113.863899062
54.0	0.100706710269	-68.8664549964
55.0	0.174293815304	-43.8892384947
56.0	0.288845783291	-33.1511504727
57.0	0.447337206238	-28.1004179682
58.0	0.664229063145	-25.7361768966
59.0	0.965857425847	-25.0103832611
60.0	1.39851450681	-25.6219228124
61.0	2.04815985485	-27.7265551010
62.0	3.08784694311	-32.0549126065
63.0	4.89157938613	-40.5967506117
64.0	8.15255400329	-58.6841391596
65.0	11.9061113408	-94.8904067314
66.0	10.8639720049	-132.796801937
67.0	8.37748689937	-152.590212293
68.0	6.79737219753	-162.202415762
69.0	5.85280050072	-167.515929253
70.0	5.25964955884	-170.802255239
71.0	4.87006255990	-173.006764545
72.0	4.60700095852	-174.576290729
73.0	4.42772653655	-175.745565196
74.0	4.30699561975	-176.648474386
75.0	4.22907945809	-177.366471899
76.0	4.18373875789	-177.951732155
77.0	4.16406773972	-178.439109556
78.0	4.16527634862	-178.852717357
79.0	4.18397001313	-179.209741052
80.0	4.21770650300	-179.522748097
81.0	4.26471397224	-179.801140346
82.0	4.32370636557	179.948206645
83.0	4.39375967370	179.719096906
84.0	4.47422745007	179.507406511
85.0	4.56468231154	179.309564347
86.0	4.66487521632	179.122639226
87.0	4.77470719901	178.944181289
88.0	4.89421009306	178.772103687
89.0	5.02353402606	178.604592411
90.0	5.16294018573	178.440035946
91.0	5.31279789336	178.276968864
92.0	5.47358547876	178.114025130
93.0	5.64589460958	177.949897920
94.0	5.83043813724	177.783303446
95.0	6.02806155629	177.612946668
96.0	6.23975858188	177.437487026
97.0	6.46669140943	177.255502243
98.0	6.71021671236	177.065448216
99.0	6.97191862400	176.865612544
100.0	7.25365059408	176.653909514
