	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.74310286736	-3.57502668046
52.0	1.89992443758	-3.91024791722
53.0	2.07928847593	-4.30514587411
54.0	2.28692230523	-4.77663616838
55.0	2.53073611207	-5.34838617684
56.0	2.82196581854	-6.05446345428
57.0	3.17710668014	-6.94559147251
58.0	3.62134370671	-8.10044232508
59.0	4.19498400247	-9.64732570669
60.0	4.96631231766	-11.8091162063
61.0	6.05913461354	-15.0053698074
62.0	7.71529577579	-20.1119557057
63.0	10.4283026466	-29.2037626133
64.0	14.9407356820	-47.6647071254
65.0	18.8573409666	-84.0999927561
66.0	14.9237497117	-122.109733075
67.0	10.0011946976	-141.890349081
68.0	7.05620931725	-151.375606507
69.0	5.27856439797	-156.442969836
70.0	4.11171387594	-159.351258097
71.0	3.28706382899	-161.023697888
72.0	2.66922799951	-161.871922250
73.0	2.18448638098	-162.075876086
74.0	1.78982686635	-161.683153707
75.0	1.45874943126	-160.634771382
76.0	1.17433974835	-158.742653903
77.0	0.925823638344	-155.602248615
78.0	0.707184299498	-150.364059057
79.0	0.517927317653	-141.146768759
80.0	0.368450510071	-123.772665953
81.0	0.292956201125	-93.0816264609
82.0	0.328214352212	-59.5004165955
83.0	0.441614752279	-38.7553900890
84.0	0.586908836078	-27.7237364260
85.0	0.745163947914	-21.4292805960
86.0	0.910355275874	-17.5086299918
87.0	1.08075854341	-14.8950032504
88.0	1.25620208692	-13.0650404422
89.0	1.43715983845	-11.7383662401
90.0	1.62442086710	-10.7532779709
91.0	1.81896209329	-10.0108207693
92.0	2.02190191294	-9.44751269101
93.0	2.23449021151	-9.02108289141
94.0	2.45811726956	-8.70256489402
95.0	2.69433449460	-8.47169446437
96.0	2.94488451412	-8.31412139941
97.0	3.21174037502	-8.21966593607
98.0	3.49715501489	-8.18120312622
99.0	3.80372329187	-8.19394110434
100.0	4.13446000432	-8.25495082590
