	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0336554620816	172.487036019
52.0	0.0390759320793	172.048562294
53.0	0.0455938450101	171.542936838
54.0	0.0535154304848	170.952443694
55.0	0.0632662486484	170.252495212
56.0	0.0754543902663	169.407959625
57.0	0.0909779038726	168.366875442
58.0	0.111216508233	167.049121246
59.0	0.138393855606	165.324679293
60.0	0.176309392294	162.968647427
61.0	0.231932479372	159.559043960
62.0	0.319129426929	154.217073041
63.0	0.467260533157	144.864281971
64.0	0.727191858037	126.112369579
65.0	1.00010218322	89.3506770330
66.0	0.86550020507	50.9722176384
67.0	0.636829549012	30.7717883152
68.0	0.495615908222	20.8042233013
69.0	0.411182322325	15.1769911849
70.0	0.357460226393	11.6109458438
71.0	0.321323821445	9.15477775115
72.0	0.296031383882	7.35696522935
73.0	0.277873634805	5.97902227267
74.0	0.264671741605	4.88401541923
75.0	0.255073716696	3.98798764133
76.0	0.248202448872	3.23668355502
77.0	0.243468303356	2.59349954942
78.0	0.240463746249	2.03283578006
79.0	0.238901248986	1.53622956176
80.0	0.238575218777	1.09000396221
81.0	0.239337859247	0.683782399543
82.0	0.241083437577	0.309518738318
83.0	0.243737799918	-0.0391546946066
84.0	0.247251274469	-0.367377003429
85.0	0.251593829282	-0.679376709802
86.0	0.256751779236	-0.978701665882
87.0	0.262725591819	-1.26838904459
88.0	0.269528508994	-1.55109393883
89.0	0.277185796656	-1.82918907017
90.0	0.285734511002	-2.10484430195
91.0	0.295223716875	-2.38009207854
92.0	0.305715129626	-2.65688336789
93.0	0.317284185715	-2.93713758491
94.0	0.330021570646	-3.22278932130
95.0	0.344035268314	-3.51583437233
96.0	0.359453223703	-3.81837733927
97.0	0.376426752162	-4.13268325053
98.0	0.395134880241	-4.46123587271
99.0	0.415789871673	-4.80680586169
100.0	0.438644282334	-5.17252843330
