	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.13242412236	-18.8519465588
51.0	2.31955473716	-20.2815098114
52.0	2.52776109992	-21.8871277038
53.0	2.76016412927	-23.7006385228
54.0	3.02031407208	-25.7609128051
55.0	3.31214318045	-28.1154229833
56.0	3.63979942822	-30.8219522628
57.0	4.00725582909	-33.9501754414
58.0	4.41752206051	-37.5824860555
59.0	4.87120214988	-41.8127902102
60.0	5.36409656909	-46.7409440998
61.0	5.88370068774	-52.4592440447
62.0	6.40513994916	-59.0269123679
63.0	6.88865319301	-66.4315582397
64.0	7.28267490165	-74.5467663793
65.0	7.53611550529	-83.1107200740
66.0	7.61710271761	-91.7558919029
67.0	7.52661997159	-100.093065755
68.0	7.29632082347	-107.807832617
69.0	6.97301260272	-114.715900788
70.0	6.60201498274	-120.760645505
71.0	6.21793371624	-125.975836928
72.0	5.84303233347	-130.443434125
73.0	5.48955737902	-134.262214409
74.0	5.16295200875	-137.529559997
75.0	4.86455003719	-140.332994898
76.0	4.59343822309	-142.747470667
77.0	4.34761389425	-144.835531041
78.0	4.12465458387	-146.648677488
79.0	3.92208155896	-148.229073374
80.0	3.73754265932	-149.611193679
81.0	3.56889285696	-150.823270568
82.0	3.41421938088	-151.888500075
83.0	3.27183822999	-152.826023930
84.0	3.14027715348	-153.651718797
85.0	3.01825329867	-154.378827636
86.0	2.90464983438	-155.018464485
87.0	2.79849366631	-155.580019762
88.0	2.69893513814	-156.071487598
89.0	2.60523004215	-156.499732942
90.0	2.51672383422	-156.870711818
91.0	2.43283789951	-157.189656371
92.0	2.35305753863	-157.461232384
93.0	2.27692141697	-157.689677044
94.0	2.20401216726	-157.878921773
95.0	2.13394786668	-158.032704571
96.0	2.06637412311	-158.154675097
97.0	2.00095651116	-158.248494673
98.0	1.93737310179	-158.317931839
99.0	1.87530681895	-158.366953331
100.0	1.81443739142	-158.399674065
