	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.16453515734	142.328943356
51.0	0.189043676419	141.183968881
52.0	0.217358514465	139.836495685
53.0	0.250150809155	138.256853284
54.0	0.288216456002	136.408072832
55.0	0.332488370622	134.244355913
56.0	0.384036245315	131.709397702
57.0	0.444037663769	128.734833295
58.0	0.51369131149	125.239433316
59.0	0.594023868489	121.130329458
60.0	0.68552208874	116.308593467
61.0	0.787523634544	110.682761289
62.0	0.897383148798	104.194359833
63.0	1.00968066610	96.8564566388
64.0	1.11614446090	88.7960810696
65.0	1.20712006350	80.2756095477
66.0	1.27459858270	71.6630827313
67.0	1.31517779576	63.3481906263
68.0	1.33082731559	55.6457834780
69.0	1.32713681309	48.7405678755
70.0	1.31070380999	42.6895633315
71.0	1.28728000993	37.4593803270
72.0	1.26107370800	32.9684326976
73.0	1.23481251891	29.1183146194
74.0	1.21009404100	25.8120209134
75.0	1.18775296522	22.9624172951
76.0	1.16814780069	20.4949630308
77.0	1.15135739021	18.3475548623
78.0	1.13730618581	16.4691716515
79.0	1.12584045837	14.8181817807
80.0	1.11677303125	13.3607062403
81.0	1.10990860207	12.0691879899
82.0	1.10505742737	10.9212029739
83.0	1.10204217224	9.89849810284
84.0	1.10070087212	8.98622527229
85.0	1.10088770045	8.17233742968
86.0	1.10247265651	7.44711522766
87.0	1.10534071567	6.80279860719
88.0	1.10939086355	6.23330212224
89.0	1.11453521465	5.73399730661
90.0	1.12069834975	5.30154930197
91.0	1.12781701106	4.93379733935
92.0	1.13584020678	4.62967097638
93.0	1.14472986798	4.38913569272
94.0	1.15446213944	4.21316142849
95.0	1.16502949268	4.10370856771
96.0	1.17644383141	4.06372448075
97.0	1.18874086126	4.0971421377
98.0	1.20198604584	4.20886944680
99.0	1.21628254914	4.40475284548
100.0	1.23178165104	4.69148797167
