	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.974520145093	-17.2250862152
51.0	1.05494869847	-18.5795859734
52.0	1.14391429191	-20.1062901414
53.0	1.24262820908	-21.8367795270
54.0	1.35245240401	-23.8096470582
55.0	1.47487005415	-26.0720653791
56.0	1.61140347904	-28.6814938429
57.0	1.76343526990	-31.7072570949
58.0	1.93186140355	-35.2313693365
59.0	2.11647355728	-39.3473255465
60.0	2.31495534330	-44.1545360488
61.0	2.52145212308	-49.7448126452
62.0	2.72497345502	-56.1768510419
63.0	2.90854024963	-63.4376869136
64.0	3.05074739914	-71.4002801934
65.0	3.13111024584	-79.8021325634
66.0	3.13783458838	-88.2749720057
67.0	3.07309596795	-96.4287682378
68.0	2.95157940328	-103.948220945
69.0	2.79367200687	-110.648061328
70.0	2.61852532379	-116.470592388
71.0	2.44041003222	-121.448406030
72.0	2.26825625779	-125.662164916
73.0	2.10677288596	-129.209218186
74.0	1.95786360647	-132.185372752
75.0	1.82177775143	-134.676412221
76.0	1.69788948704	-136.755363130
77.0	1.58517313468	-138.482636741
78.0	1.48247234807	-139.907368638
79.0	1.38864221591	-141.069092923
80.0	1.30261755254	-141.999358123
81.0	1.22344023333	-142.723133015
82.0	1.15026485302	-143.259967066
83.0	1.08235362944	-143.624918210
84.0	1.01906654158	-143.829278419
85.0	0.959849903653	-143.881128208
86.0	0.904224975575	-143.785748669
87.0	0.851777367067	-143.545912431
88.0	0.802147496978	-143.162067960
89.0	0.755022150978	-142.632422937
90.0	0.710127054951	-141.952925580
91.0	0.6672203387	-141.117129269
92.0	0.626086746247	-140.115911803
93.0	0.58653250195	-138.936998748
94.0	0.54838077124	-137.564205286
95.0	0.511467755763	-135.976256520
96.0	0.475639644413	-134.144956523
97.0	0.44075090608	-132.032327064
98.0	0.406664970958	-129.586080957
99.0	0.373259304525	-126.732355309
100.0	0.340438806401	-123.363764506
