	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	5.75516888726	-21.5969946054
51.0	6.31214828668	-23.1230240508
52.0	6.93733894518	-24.8282136838
53.0	7.64142217093	-26.7445389601
54.0	8.43672297957	-28.9110142774
55.0	9.33716813065	-31.3752629457
56.0	10.357906849	-34.1952266157
57.0	11.5142681769	-37.4407465080
58.0	12.8195043604	-41.1943909641
59.0	14.2804788717	-45.5502497630
60.0	15.8902471219	-50.6083724722
61.0	17.6168388403	-56.4612586026
62.0	19.3895602347	-63.1683446057
63.0	21.0890470038	-70.7174647666
64.0	22.5538737245	-78.9824410609
65.0	23.6163451717	-87.7017066691
66.0	24.1613048342	-96.5079974090
67.0	24.1729595450	-105.012374526
68.0	23.7339663697	-112.900721381
69.0	22.9807576638	-119.989054264
70.0	22.0517271641	-126.221072955
71.0	21.0563500627	-131.630889679
72.0	20.0677661868	-136.300823594
73.0	19.1284156020	-140.330031229
74.0	18.2592288412	-143.816293837
75.0	17.4677198308	-146.847555071
76.0	16.7537551145	-149.499207275
77.0	16.1132373745	-151.834256787
78.0	15.5402976099	-153.904690020
79.0	15.0285289479	-155.753177492
80.0	14.5716411781	-157.414723852
81.0	14.1637789791	-158.918112993
82.0	13.7996518931	-160.287113779
83.0	13.4745627495	-161.541460630
84.0	13.1843843776	-162.697640834
85.0	12.9255125476	-163.769522911
86.0	12.6948104039	-164.768857678
87.0	12.4895523896	-165.705678372
88.0	12.3073715995	-166.588621351
89.0	12.1462122519	-167.425184849
90.0	12.0042876362	-168.221938777
91.0	11.8800435152	-168.984696536
92.0	11.7721262130	-169.718656804
93.0	11.6793551390	-170.428521984
94.0	11.6006988535	-171.118598318
95.0	11.5352540243	-171.792881526
96.0	11.4822268343	-172.455131354
97.0	11.4409161558	-173.108937347
98.0	11.4106979768	-173.757777742
99.0	11.3910103611	-174.405072898
100.0	11.3813385682	-175.054086173
