	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	3.36471005633	-19.3597204809
51.0	3.66552617119	-20.8095867391
52.0	4.00079522762	-22.4363180764
53.0	4.37567805524	-24.2717936182
54.0	4.79606322009	-26.3549269551
55.0	5.26850110370	-28.7332357614
56.0	5.79994837610	-31.4645509946
57.0	6.39715224784	-34.6185978302
58.0	7.06539218973	-38.2778225349
59.0	7.80615912936	-42.5361870738
60.0	8.61327125577	-47.4936063119
61.0	9.46716277902	-53.2424383438
62.0	10.3281842115	-59.8419704412
63.0	11.1323033859	-67.2798801296
64.0	11.7957962347	-75.4298239369
65.0	12.2349107510	-84.0300606880
66.0	12.3963082362	-92.7131421055
67.0	12.2796317635	-101.089935090
68.0	11.9345697939	-108.846117606
69.0	11.4360679565	-115.797488738
70.0	10.8573404851	-121.887518617
71.0	10.2546852313	-127.150076082
72.0	9.66460023237	-131.667222679
73.0	9.10738883339	-135.537841889
74.0	8.59228696667	-138.859425327
75.0	8.12180163400	-141.719609310
76.0	7.69472799692	-144.193459955
77.0	7.30803499117	-146.343637206
78.0	6.95796229877	-148.221759207
79.0	6.64062052862	-149.870105175
80.0	6.35229652834	-151.323263545
81.0	6.08959108557	-152.609575530
82.0	5.84946502209	-153.752338926
83.0	5.62923769853	-154.770786830
84.0	5.42656257177	-155.680872999
85.0	5.23939335713	-156.495897913
86.0	5.0659481009	-157.227007850
87.0	4.90467455753	-157.883592488
88.0	4.75421865140	-158.473603495
89.0	4.61339646227	-159.003810574
90.0	4.48116982280	-159.480008870
91.0	4.35662515746	-159.907188104
92.0	4.23895528070	-160.289671849
93.0	4.12744366780	-160.631233063
94.0	4.02145084525	-160.935191188
95.0	3.92040250307	-161.204494755
96.0	3.82377896632	-161.441791974
97.0	3.73110576550	-161.649492064
98.0	3.64194494159	-161.829818088
99.0	3.55588684382	-161.984852029
100.0	3.47254219139	-162.116434844
