	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	105.947212480	168.493164834
51.0	111.301576234	167.184989459
52.0	117.244687338	165.699350721
53.0	123.856798784	164.004398946
54.0	131.226195348	162.061254497
55.0	139.445897494	159.822438576
56.0	148.606113200	157.230164526
57.0	158.779157588	154.214757430
58.0	169.991716033	150.693827692
59.0	182.177398404	146.573477585
60.0	195.102449889	141.753864296
61.0	208.264478473	136.142710735
62.0	220.787813984	129.680820589
63.0	231.387038880	122.380618321
64.0	238.519373848	114.368561711
65.0	240.808534120	105.906519898
66.0	237.609273101	97.3620845416
67.0	229.337394605	89.1245492173
68.0	217.283573958	81.5084157612
69.0	203.064163791	74.6980864414
70.0	188.111891658	68.7503169232
71.0	173.438426826	63.6314913885
72.0	159.634001474	59.2598323426
73.0	146.972723836	55.5367753049
74.0	135.528470564	52.3651869350
75.0	125.263760460	49.6578341976
76.0	116.087395631	47.3401048124
77.0	107.888151302	45.3498504413
78.0	100.552877573	43.6360300056
79.0	93.9753355292	42.1570161420
80.0	88.0598592508	40.8789573479
81.0	82.7222834366	39.7743464689
82.0	77.8895233174	38.8208308749
83.0	73.4985647159	38.0002493925
84.0	69.4952608359	37.2978655193
85.0	65.8331359179	36.7017619444
86.0	62.4722855875	36.2023658564
87.0	59.3784078635	35.7920784067
88.0	56.5219705922	35.4649875039
89.0	53.8775063832	35.2166468004
90.0	51.4230228298	35.0439078711
91.0	49.1395121857	34.9447946752
92.0	47.0105478139	34.9184125463
93.0	45.0219543444	34.9648835256
94.0	43.1615422629	35.0853021399
95.0	41.4188977912	35.2817050539
96.0	39.7852223325	35.5570465602
97.0	38.2532160110	35.9151714818
98.0	36.8170019279	36.3607724980
99.0	35.4720881706	36.8993159240
100.0	34.2153650499	37.5368811623
