	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	5.78843725962	-21.4873050913
51.0	6.34652737796	-23.0103141486
52.0	6.97276119326	-24.7124338253
53.0	7.67778936581	-26.6256385617
54.0	8.47389583164	-28.7889417069
55.0	9.37495209681	-31.2499654945
56.0	10.3960328412	-34.0666505087
57.0	11.5523666627	-37.3088369178
58.0	12.8570716172	-41.0590919552
59.0	14.3168352735	-45.4115043620
60.0	15.9244911333	-50.4661225734
61.0	17.6478083152	-56.3154451118
62.0	19.4158259930	-63.0189070830
63.0	21.1089783963	-70.5643418107
64.0	22.5658132446	-78.8255701190
65.0	23.6188829633	-87.5410240189
66.0	24.1535578782	-96.3434382043
67.0	24.1547114981	-104.843872757
68.0	23.7055969999	-112.728209885
69.0	22.9430264854	-119.812464663
70.0	22.0055388715	-126.040335838
71.0	21.0025859347	-131.445934306
72.0	20.0071965932	-136.111578124
73.0	19.0616715997	-140.136422643
74.0	18.1868063438	-143.618247997
75.0	17.3899968897	-146.644996661
76.0	16.6710124613	-149.292059838
77.0	16.0256773508	-151.622442829
78.0	15.4480599999	-153.688130920
79.0	14.9317037487	-155.531793640
80.0	14.4702783701	-157.188434698
81.0	14.0578961721	-158.686837073
82.0	13.6892400989	-160.050768857
83.0	13.3595907604	-161.299963740
84.0	13.0648020804	-162.450908484
85.0	12.8012534869	-163.517471254
86.0	12.5657936299	-164.511402651
87.0	12.3556838632	-165.442735940
88.0	12.1685452714	-166.320107883
89.0	12.0023107440	-167.151017379
90.0	11.8551827638	-167.942035451
91.0	11.7255965826	-168.698977098
92.0	11.6121881960	-169.427043192
93.0	11.5137666923	-170.130939018
94.0	11.4292902241	-170.814974506
95.0	11.3578448892	-171.483150036
96.0	11.2986260562	-172.139231124
97.0	11.2509215132	-172.786814386
98.0	11.2140957856	-173.429386646
99.0	11.1875751335	-174.070378528
100.0	11.1708326910	-174.713065943
