	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.55755072928	160.214300231
51.0	2.78967295584	158.753165775
52.0	3.04870207986	157.115131377
53.0	3.33869691672	155.268340239
54.0	3.66429731131	153.173904561
55.0	4.03067843068	150.784336313
56.0	4.44335959702	148.041838625
57.0	4.90773526843	144.876725344
58.0	5.42810839962	141.206594602
59.0	6.00589778717	136.937535395
60.0	6.63662452227	131.969690807
61.0	7.30546044812	126.210768558
62.0	7.98197037279	119.601556373
63.0	8.61666081927	112.154461979
64.0	9.14446154340	103.995925616
65.0	9.49986149711	95.3877985072
66.0	9.64056873791	86.6976537556
67.0	9.56526885305	78.3147662804
68.0	9.31166461516	70.5536192107
69.0	8.93742797230	63.5985963839
70.0	8.49924655349	57.5064355355
71.0	8.04091685907	52.2435041703
72.0	7.59097752436	47.7280095126
73.0	7.16542043633	43.8613739354
74.0	6.77162668495	40.5464540018
75.0	6.41171856785	37.6960102353
76.0	6.08490033336	35.2354291195
77.0	5.78892641458	33.1025670756
78.0	5.52095909885	31.2463959689
79.0	5.27804011871	29.6253111633
80.0	5.05733255262	28.2054961900
81.0	4.85623163662	26.9594942699
82.0	4.67240368528	25.8650216777
83.0	4.50378739694	24.9040094296
84.0	4.34857698778	24.0618411904
85.0	4.20519775282	23.3267545133
86.0	4.07227981506	22.6893734624
87.0	3.94863298057	22.1423473767
88.0	3.83322401552	21.6800748740
89.0	3.72515693013	21.2984962003
90.0	3.62365642373	20.9949414223
91.0	3.52805432460	20.7680243506
92.0	3.43777903602	20.6175740049
93.0	3.35234772930	20.5445968270
94.0	3.27136136234	20.5512631802
95.0	3.19450245139	20.6409116444
96.0	3.12153571154	20.8180624461
97.0	3.05231182977	21.0884288366
98.0	2.98677456930	21.4589106896
99.0	2.92497168198	21.9375465668
100.0	2.86706992839	22.5333716756
