	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.55960150759	160.842239834
51.0	2.78666408210	159.405830198
52.0	3.03951483304	157.793520861
53.0	3.32198940889	155.973511175
54.0	3.63845650629	153.906973422
55.0	3.99376362423	151.546483845
56.0	4.39303893076	148.834314405
57.0	4.84122090011	145.700852760
58.0	5.34210416288	142.063776405
59.0	5.89658787913	137.829259644
60.0	6.49975531125	132.897537315
61.0	7.13659641757	127.176416368
62.0	7.7770194292	120.606791566
63.0	8.37271230810	113.201186340
64.0	8.86079595377	105.086166567
65.0	9.17870304608	96.5237196439
66.0	9.28702880780	87.8815667887
67.0	9.18629944852	79.5491442854
68.0	8.91451409365	71.8411112934
69.0	8.52836685284	64.9420440786
70.0	8.08297138432	58.9088912855
71.0	7.62054449421	53.7082516550
72.0	7.16833966699	49.2585867764
73.0	6.7414233837	45.4615995280
74.0	6.34656145027	42.2204560049
75.0	5.98549078671	39.4482594576
76.0	5.65718724664	37.0707764654
77.0	5.35927895567	35.0262862514
78.0	5.08886604478	33.2642316929
79.0	4.84296746508	31.7435343915
80.0	4.61874704047	30.4309670853
81.0	4.41361446992	29.2997343833
82.0	4.22525825256	28.3282967638
83.0	4.05164350274	27.4994242939
84.0	3.89099308169	26.7994491391
85.0	3.74176219134	26.2176831442
86.0	3.60261182032	25.7459696266
87.0	3.47238366882	25.3783441530
88.0	3.35007788788	25.1107834174
89.0	3.23483402676	24.9410262238
90.0	3.12591536437	24.8684531357
91.0	3.02269649190	24.8940147977
92.0	2.92465409283	25.0201995773
93.0	2.83136080032	25.2510316568
94.0	2.74248215463	25.5920894692
95.0	2.65777665839	26.0505315884
96.0	2.57709912175	26.6351117732
97.0	2.50040746085	27.3561564312
98.0	2.42777316772	28.2254654488
99.0	2.35939563316	29.2560797258
100.0	2.29562027899	30.4618106613
