	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00241159070532	85.2305699461
52.0	0.00262108710157	84.9679379187
53.0	0.00285705561261	84.6794392571
54.0	0.00312438860743	84.3604940713
55.0	0.00342922699568	84.0053638837
56.0	0.00377938145174	83.6067596170
57.0	0.00418493515753	83.1552792123
58.0	0.00465912575326	82.6385822746
59.0	0.00521966864005	82.0401470107
60.0	0.00589079976643	81.3373415109
61.0	0.00670653350031	80.4983274635
62.0	0.00771605633452	79.4768879369
63.0	0.00899305117741	78.2033741279
64.0	0.0106526431273	76.5679546819
65.0	0.0128840114389	74.3874862324
66.0	0.016017223692	71.3345056475
67.0	0.0206683378445	66.7697794320
68.0	0.0280536513131	59.3046616156
69.0	0.0403942108959	45.6047721154
70.0	0.0576011315428	18.6095088267
71.0	0.0600607072825	-20.4802341608
72.0	0.0452757883637	-48.0919708130
73.0	0.0335826479476	-62.1324636938
74.0	0.0264198880158	-69.7575574743
75.0	0.0218767330009	-74.4107651445
76.0	0.0188131653863	-77.5231777326
77.0	0.0166374654187	-79.7509437451
78.0	0.0150291474101	-81.4290698163
79.0	0.0138034638949	-82.7444614821
80.0	0.0128476323143	-83.8090323282
81.0	0.0120893693113	-84.6937067466
82.0	0.0114804313474	-85.4455684658
83.0	0.0109875187483	-86.0971097856
84.0	0.010586998919	-86.6715080133
85.0	0.0102617135634	-87.1857810953
86.0	0.00999897531038	-87.6527528802
87.0	0.00978927080931	-88.0823208458
88.0	0.00962539855894	-88.4822997967
89.0	0.00950188274361	-88.8589995254
90.0	0.00941456757783	-89.2176310079
91.0	0.00936033296422	-89.5625996702
92.0	0.00933689395109	-89.8977229377
93.0	0.00934265981635	-90.2263965707
94.0	0.00937663682104	-90.5517262878
95.0	0.0094383645354	-90.8766363261
96.0	0.00952787905751	-91.2039634264
97.0	0.00964569931736	-91.5365428962
98.0	0.00979283452097	-91.8772923605
99.0	0.00997081288877	-92.2292983885
100.0	0.0101817332389	-92.5958331456
