	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000710542543523	-92.1270150854
52.0	0.000742313488588	-92.2772582994
53.0	0.000776716641208	-92.4466026883
54.0	0.00081420496488	-92.6389087083
55.0	0.000855344332741	-92.8590905467
56.0	0.000900851227095	-93.1134881768
57.0	0.000951646536771	-93.4104049963
58.0	0.00100893405761	-93.7609022527
59.0	0.00107431788389	-94.1800033091
60.0	0.00114998291775	-94.6885729993
61.0	0.00123898143405	-95.3163505981
62.0	0.00134570481933	-96.1070400794
63.0	0.00147669327936	-97.1272556849
64.0	0.00164209363142	-98.4831297672
65.0	0.0018584284847	-100.353249716
66.0	0.0021541609922	-103.059402141
67.0	0.00258137148514	-107.233657081
68.0	0.00323910830004	-114.255489915
69.0	0.00428958872244	-127.447349372
70.0	0.00559279194513	-153.854026792
71.0	0.00529566894513	167.747072965
72.0	0.00359619839777	140.957497413
73.0	0.00238006572053	127.913113621
74.0	0.00165149523521	121.520518080
75.0	0.00118906545563	118.432087076
76.0	0.000873290847264	117.371323943
77.0	0.000644468995382	117.946621782
78.0	0.000471233232042	120.310030749
79.0	0.000336524445286	125.253140231
80.0	0.000232002658069	134.807441682
81.0	0.000157735692984	153.509785813
82.0	0.00012518241003	-174.518087989
83.0	0.000140840736565	-142.765188033
84.0	0.000183022019477	-124.116111231
85.0	0.000232895037382	-114.191327333
86.0	0.000283822436674	-108.483926875
87.0	0.000333932019454	-104.912521329
88.0	0.0003828314824	-102.528193755
89.0	0.000430610057246	-100.859671799
90.0	0.000477518806564	-99.6521097723
91.0	0.000523859884804	-98.7576059812
92.0	0.00056994737792	-98.0853212562
93.0	0.000616095032987	-97.5768962163
94.0	0.000662614852491	-97.1934924520
95.0	0.000709820380567	-96.9085651834
96.0	0.000758032243018	-96.7036397532
97.0	0.000807585058866	-96.5657480276
98.0	0.000858835497369	-96.4858263882
99.0	0.000912171647516	-96.4576957217
100.0	0.000968024084522	-96.4773277861
