	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	6.99845932564e-05	-97.7528950054
52.0	7.89637609931e-05	-97.8408266513
53.0	8.9138321872e-05	-97.9649804719
54.0	0.000100722992129	-98.1285207600
55.0	0.000113986769015	-98.3359724459
56.0	0.000129271201494	-98.5935743935
57.0	0.000147016531491	-98.9098113500
58.0	0.000167799950969	-99.2962146251
59.0	0.000192392998056	-99.7685856518
60.0	0.000221850178932	-100.348908490
61.0	0.000257650326112	-101.068432763
62.0	0.000301930691561	-101.972834827
63.0	0.000357891787022	-103.131261334
64.0	0.000430533487433	-104.653072104
65.0	0.000528072669842	-106.720962083
66.0	0.000664851535453	-109.661962887
67.0	0.000867663025466	-114.114887606
68.0	0.00118950321221	-121.467967252
69.0	0.00172765051352	-135.055167418
70.0	0.00248178101512	-161.936670923
71.0	0.00260349662372	159.089149639
72.0	0.00197199834464	131.594616743
73.0	0.00146780582713	117.673737368
74.0	0.00115726908481	110.171159531
75.0	0.000959107744406	105.643896724
76.0	0.000824429080481	102.661426019
77.0	0.000727781211556	100.568217096
78.0	0.00065535158856	99.0299417023
79.0	0.000599161949288	97.8604446040
80.0	0.000554329480012	96.9486482305
81.0	0.000517713520967	96.2245663815
82.0	0.000487206912234	95.6421756233
83.0	0.000461343952784	95.1701900289
84.0	0.00043907268639	94.7868142662
85.0	0.000419616864334	94.4766243845
86.0	0.000402389084367	94.2286478119
87.0	0.000386934292238	94.0351527015
88.0	0.000372891933248	93.8908764304
89.0	0.000359969883611	93.7925407283
90.0	0.000347926039248	93.7385654977
91.0	0.000336554974198	93.7289330173
92.0	0.000325678017986	93.7651794350
93.0	0.000315135677602	93.8505097875
94.0	0.000304781673688	93.9900507891
95.0	0.000294478093997	94.1912764088
96.0	0.000284091336599	94.4646696453
97.0	0.000273488623986	94.8247276001
98.0	0.000262534974086	95.2914897441
99.0	0.000251090667052	95.8928933295
100.0	0.000239009433931	96.6684035850
