	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000108510502012	-96.2284108745
52.0	0.000120120533424	-96.4287901589
53.0	0.000133236665512	-96.6553884057
54.0	0.000148131701507	-96.9126940030
55.0	0.000165147590954	-97.2063527206
56.0	0.000184718716115	-97.5435594529
57.0	0.00020740521317	-97.9336202148
58.0	0.000233941724796	-98.3887770702
59.0	0.000265310549941	-98.9254508084
60.0	0.000302854565332	-99.5661691308
61.0	0.000348457328215	-100.342662381
62.0	0.000404841275018	-101.301035274
63.0	0.000476083302527	-102.510819388
64.0	0.000568551953382	-104.081723185
65.0	0.000692711523969	-106.196760741
66.0	0.000866820916742	-109.183258404
67.0	0.00112496983256	-113.680304722
68.0	0.00153450987342	-121.076391120
69.0	0.00221868143875	-134.705732619
70.0	0.00317432229556	-161.628754122
71.0	0.00331818543047	159.355933465
72.0	0.00250558455617	131.820414283
73.0	0.00186006974167	117.858453584
74.0	0.001463355514	110.314450286
75.0	0.00121069081342	105.745157592
76.0	0.00103935726344	102.719776158
77.0	0.000916757624752	100.582478310
78.0	0.000825218526397	98.9986117044
79.0	0.000754539960402	97.7816631635
80.0	0.000698484937494	96.8201553870
81.0	0.00065304637865	96.0436507311
82.0	0.000615540071939	95.4056107268
83.0	0.000584103131866	94.8741560379
84.0	0.000557402808768	94.4268013523
85.0	0.000534460094107	94.0473130795
86.0	0.000514538806622	93.7237603215
87.0	0.00049707355048	93.4472667797
88.0	0.000481621543571	93.2111910782
89.0	0.000467829552133	93.0105786132
90.0	0.000455410646149	92.8417919626
91.0	0.000444127480707	92.7022632604
92.0	0.000433779995757	92.5903341400
93.0	0.000424196158439	92.5051623891
94.0	0.000415224812382	92.4466839482
95.0	0.000406730002174	92.4156255915
96.0	0.000398586301169	92.4135699369
97.0	0.00039067482729	92.4430801674
98.0	0.000382879677587	92.5078998095
99.0	0.000375084584083	92.6132529465
100.0	0.000367169611899	92.7662075563
