	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	5.51760457975e-05	-83.9315660260
52.0	5.05547266138e-05	-82.0940916843
53.0	4.50074248296e-05	-79.3579641577
54.0	3.84564653116e-05	-74.9754429820
55.0	3.09694561095e-05	-67.1835751830
56.0	2.32388898948e-05	-51.2531461598
57.0	1.85537658283e-05	-17.1229734654
58.0	2.39660652283e-05	24.6086916075
59.0	3.95913546513e-05	46.9287346371
60.0	6.23825682788e-05	57.0289617533
61.0	9.23280290646e-05	62.0630191187
62.0	0.000131145311423	64.6634573579
63.0	0.000181954736331	65.8309304657
64.0	0.000249857367077	65.9479536115
65.0	0.000343378707453	65.0856945984
66.0	0.000477564681079	63.0603037997
67.0	0.000680875328478	59.3194601330
68.0	0.00101077210611	52.5300784553
69.0	0.00157837945075	39.3949063150
70.0	0.00242352537398	12.8790732652
71.0	0.00270441192035	-25.7981399262
72.0	0.00217025693163	-53.0507638776
73.0	0.00170571832862	-66.7754506130
74.0	0.00141609087958	-74.1203150331
75.0	0.0012328972765	-78.5228592488
76.0	0.00111114703574	-81.4094290427
77.0	0.00102679165681	-83.4323761670
78.0	0.00096661673035	-84.9236323407
79.0	0.000922942362762	-86.0675853437
80.0	0.000891059379577	-86.9740663552
81.0	0.000867944937219	-87.7122615464
82.0	0.000851584069212	-88.3277911349
83.0	0.000840592228424	-88.8519053916
84.0	0.000833995300775	-89.3067195038
85.0	0.000831096112781	-89.7083366346
86.0	0.000831390585077	-90.0687872927
87.0	0.000834513520594	-90.3972763295
88.0	0.000840202730517	-90.7010098830
89.0	0.000848274885314	-90.9857593851
90.0	0.000858609108732	-91.2562565619
91.0	0.000871135851754	-91.5164774068
92.0	0.000885829502906	-91.7698520054
93.0	0.000902703758329	-92.0194243344
94.0	0.000921809135633	-92.2679783755
95.0	0.000943232263736	-92.5181419494
96.0	0.000967096774811	-92.7724766046
97.0	0.000993565733149	-93.0335601453
98.0	0.00102284571128	-93.3040672074
99.0	0.00105519268717	-93.5868531055
100.0	0.00109092013895	-93.8849668556
