	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000602584499394	-92.1553795549
52.0	0.000629611746173	-92.3042125616
53.0	0.000658864520043	-92.4718467716
54.0	0.000690723432986	-92.6620973981
55.0	0.000725663815515	-92.8798248887
56.0	0.000764287324705	-93.1313049913
57.0	0.000807367060196	-93.4247638098
58.0	0.000855913375272	-93.7711689670
59.0	0.000911272290572	-94.1854294901
60.0	0.000975276816807	-94.6882694199
61.0	0.00105048713321	-95.3092531472
62.0	0.00114058592756	-96.0918651608
63.0	0.00125105683666	-97.1024412917
64.0	0.00139040557305	-98.4467565073
65.0	0.00157247873031	-100.302933319
66.0	0.0018211208344	-102.992144791
67.0	0.00217993651762	-107.145637838
68.0	0.00273176377631	-114.141763356
69.0	0.00361180376526	-127.301401629
70.0	0.00469960646409	-153.667104939
71.0	0.00443881938269	167.987005835
72.0	0.00300492461334	141.267445784
73.0	0.00198092537657	128.317874038
74.0	0.0013676428547	122.057642028
75.0	0.000978298137655	119.161093270
76.0	0.000712348833774	118.391942639
77.0	0.000519672127144	119.437769006
78.0	0.0003741099097	122.620377076
79.0	0.000261851271362	129.127221888
80.0	0.000177341518753	141.915394962
81.0	0.00012441865971	166.533398266
82.0	0.000114996969088	-158.845459009
83.0	0.000142498601643	-132.862502768
84.0	0.00018458745713	-118.876961320
85.0	0.000229981475155	-111.225472193
86.0	0.000275240902086	-106.651337467
87.0	0.000319480844889	-103.700610805
88.0	0.000362614304628	-101.686515982
89.0	0.000404815778905	-100.254368965
90.0	0.000446343822141	-99.2059431733
91.0	0.000487478989178	-98.4231063080
92.0	0.000528502805054	-97.8317499199
93.0	0.000569692520661	-97.3834491094
94.0	0.000611322305291	-97.0455377933
95.0	0.000653667243541	-96.7954510047
96.0	0.000697008715992	-96.6173583178
97.0	0.000741640687321	-96.5000898063
98.0	0.000787876872923	-96.4358248556
99.0	0.00083605896663	-96.4192506473
100.0	0.000886566326963	-96.4469411148
