	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00189200701643	85.8478579249
52.0	0.00203468900407	85.6123746119
53.0	0.0021938853478	85.3521698897
54.0	0.00237255775929	85.0627247982
55.0	0.00257441634514	84.7383663557
56.0	0.00280417121453	84.3718759071
57.0	0.00306789234663	83.9539273131
58.0	0.00337353578888	83.4722620867
59.0	0.00373173268039	82.9104469611
60.0	0.0041570063257	82.2459458724
61.0	0.00466971149121	81.4470244191
62.0	0.00529924175922	80.4675784990
63.0	0.00608956695554	79.2380820849
64.0	0.00710927993944	77.6488376084
65.0	0.00847088727312	75.5168476603
66.0	0.0103702090521	72.5148089036
67.0	0.0131714273277	68.0036627994
68.0	0.0175889228564	60.5949556092
69.0	0.0249044736452	46.9545185639
70.0	0.0349038217096	20.0219826804
71.0	0.0357503360784	-19.0015002784
72.0	0.0264578856566	-46.5431588459
73.0	0.0192549262565	-60.5094388445
74.0	0.0148531856219	-68.0558319155
75.0	0.0120514960813	-72.6254571775
76.0	0.0101480173183	-75.6489645464
77.0	0.00878090975302	-77.7820070633
78.0	0.00775481333306	-79.3590331620
79.0	0.00695726926267	-80.5663172789
80.0	0.00631963195278	-81.5150568037
81.0	0.0057978520209	-82.2753603809
82.0	0.00536244681871	-82.8933786471
83.0	0.00499296583389	-83.4005319883
84.0	0.00467478231348	-83.8187604827
85.0	0.00439715194212	-84.1636468793
86.0	0.00415199345509	-84.4463411581
87.0	0.00393309724277	-84.6747771993
88.0	0.0037355965422	-84.8544517738
89.0	0.00355560478426	-84.9889195980
90.0	0.00338996081928	-85.0800927363
91.0	0.00323604589508	-85.1283945487
92.0	0.00309164927079	-85.1327930895
93.0	0.00295486736865	-85.0907208691
94.0	0.00282402637874	-84.9978716037
95.0	0.0026976214439	-84.8478465136
96.0	0.00257426770188	-84.6315991234
97.0	0.00245265996973	-84.3365915308
98.0	0.00233153908579	-83.9455173538
99.0	0.00220966398222	-83.4343476838
100.0	0.00208579015286	-82.7692114660
