	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000701211620189	-92.1496001409
52.0	0.000732809265771	-92.3015501349
53.0	0.000767044906761	-92.4727812312
54.0	0.000804373054046	-92.6671801562
55.0	0.000845361558414	-92.8896923024
56.0	0.000890729454404	-93.1466949801
57.0	0.000941400984067	-93.4465364893
58.0	0.000998584413054	-93.8003325104
59.0	0.00106388991281	-94.2231728864
60.0	0.00113951083911	-94.7360042654
61.0	0.00122851154597	-95.3686675899
62.0	0.00133530124056	-96.1649942961
63.0	0.00146644746535	-97.1917601964
64.0	0.00163214099771	-98.5553047961
65.0	0.00184897941047	-100.434484435
66.0	0.00214556340007	-103.151439968
67.0	0.00257424977617	-107.338715158
68.0	0.00323470490285	-114.376430240
69.0	0.00429063312272	-127.587929224
70.0	0.00560452239162	-154.019274071
71.0	0.00531825905111	167.550280172
72.0	0.00362077722419	140.719506713
73.0	0.00240368510869	127.619968676
74.0	0.00167412674502	121.151312085
75.0	0.0012109710984	117.954142433
76.0	0.000894643693934	116.730861334
77.0	0.000665314863452	117.049353379
78.0	0.000491452720887	118.977339368
79.0	0.000355696765259	123.114607564
80.0	0.00024897176085	131.030906544
81.0	0.00016932015232	146.384862034
82.0	0.000124890563808	174.649166008
83.0	0.000127510794042	-151.245236137
84.0	0.000163292735533	-128.761221080
85.0	0.000210524290539	-116.809267567
86.0	0.000260106206351	-110.110473896
87.0	0.000309334803406	-106.011340662
88.0	0.000357535589688	-103.319570949
89.0	0.000404688614498	-101.458214851
90.0	0.000450996928604	-100.122471387
91.0	0.000496739036801	-99.1387756034
92.0	0.000542216044955	-98.4021314745
93.0	0.000587733725018	-97.8458926841
94.0	0.00063359853288	-97.4261244038
95.0	0.000680119622554	-97.1130153002
96.0	0.000727613714531	-96.8859227948
97.0	0.000776411600057	-96.7303970067
98.0	0.000826865939132	-96.6363360773
99.0	0.000879360432461	-96.5968179878
100.0	0.000934320700511	-96.6072737460
