	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000719788441014	-92.1004973406
52.0	0.000751679712588	-92.2487296274
53.0	0.000786189045457	-92.4158490748
54.0	0.000823766318016	-92.6056845209
55.0	0.000864973501612	-92.8231124999
56.0	0.000910522069944	-93.0744278845
57.0	0.000961326397705	-93.3678796638
58.0	0.00101858166106	-93.7144629909
59.0	0.0010838803217	-94.1291203240
60.0	0.00115939123527	-94.6326165688
61.0	0.00124814393326	-95.2545665567
62.0	0.00135449656172	-96.0385176261
63.0	0.00148493887246	-97.0508848074
64.0	0.00164953756881	-98.3975440046
65.0	0.001864680777	-100.256748128
66.0	0.00215858996	-102.949841212
67.0	0.00258287363721	-107.108298038
68.0	0.00323557280462	-114.110778753
69.0	0.00427668806473	-127.278592610
70.0	0.00556358456772	-153.654900598
71.0	0.00525430302939	167.985287972
72.0	0.00355708575426	141.247150455
73.0	0.00234541720735	128.272255480
74.0	0.00162002478536	121.976542415
75.0	0.00115974568968	119.028489219
76.0	0.000845532857777	118.181080958
77.0	0.000618014512809	119.100761079
78.0	0.00044614669084	122.064031302
79.0	0.000313387942714	128.153482972
80.0	0.000212638127607	140.093736511
81.0	0.00014717422409	163.325430834
82.0	0.000130881217162	-162.145277537
83.0	0.000159628569852	-134.674239574
84.0	0.000207327908551	-119.744908811
85.0	0.000259491417121	-111.653079638
86.0	0.000311617466359	-106.861134332
87.0	0.000362526684034	-103.791648793
88.0	0.000412069585639	-101.707175064
89.0	0.000460432422869	-100.230518582
90.0	0.000507909813864	-99.1525197999
91.0	0.000554825553486	-98.3493096787
92.0	0.000601505574492	-97.7435728103
93.0	0.000648270841728	-97.2849985079
94.0	0.000695438327471	-96.9397676296
95.0	0.000743325493617	-96.6845905195
96.0	0.000792256482367	-96.5031744120
97.0	0.000842569395652	-96.3840552712
98.0	0.000894624610811	-96.3192311436
99.0	0.000948814342291	-96.3032871463
100.0	0.00100557387432	-96.3327543198
