	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	3.71203716276e-05	-80.8597065407
52.0	3.22411062073e-05	-77.3906318962
53.0	2.65802380788e-05	-71.5242022007
54.0	2.03707586986e-05	-60.2255851572
55.0	1.49371907124e-05	-35.2311824135
56.0	1.49753195676e-05	8.89101709671
57.0	2.38237885665e-05	40.7096917978
58.0	3.86387563569e-05	54.8975441171
59.0	5.8230466629e-05	61.7035469022
60.0	8.31137023783e-05	65.3224949857
61.0	0.000114640443768	67.2875391364
62.0	0.000154980538537	68.2247972948
63.0	0.000207482740874	68.3944043646
64.0	0.000277444961431	67.8656436997
65.0	0.000373645781566	66.5605575039
66.0	0.000511533409929	64.2173435222
67.0	0.000720284167822	60.2398069969
68.0	0.00105870449529	53.2686589503
69.0	0.00164007992917	39.9902168162
70.0	0.00250210092937	13.3588830991
71.0	0.00277764281983	-25.4133086339
72.0	0.00221976446126	-52.7454310249
73.0	0.00173887032986	-66.5377342468
74.0	0.00143989142481	-73.9409588979
75.0	0.00125116258529	-78.3945617997
76.0	0.00112600477936	-81.3263699048
77.0	0.0010395314745	-83.3898757740
78.0	0.00097808725888	-84.9179029993
79.0	0.00093374462978	-86.0955463587
80.0	0.000901647910467	-87.0332049635
81.0	0.000878684342573	-87.8005269689
82.0	0.000862782748083	-88.4435130909
83.0	0.000852523601699	-88.9937308387
84.0	0.000846911938008	-89.4735631739
85.0	0.000845239654066	-89.8993421410
86.0	0.000846999117189	-90.2832964329
87.0	0.000851827402603	-90.6348048296
88.0	0.000859469495985	-90.9612282587
89.0	0.000869753629903	-91.2684779378
90.0	0.000882574673173	-91.5614137368
91.0	0.000897883010733	-91.8441309696
92.0	0.000915677360484	-92.1201725692
93.0	0.000936000520276	-92.3926909543
94.0	0.000958937437975	-92.6645759265
95.0	0.000984615252874	-92.9385601437
96.0	0.00101320516537	-93.2173105192
97.0	0.00104492611152	-93.5035121663
98.0	0.00108005041511	-93.7999504569
99.0	0.00111891170522	-94.1095962024
100.0	0.00116191556303	-94.4356197588
