	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.0006258752139	-92.1166777367
52.0	0.000653601569115	-92.2630706190
53.0	0.000683585171252	-92.4280203172
54.0	0.000716211565668	-92.6153050977
55.0	0.000751962199658	-92.8297412337
56.0	0.000791446418431	-93.0775513353
57.0	0.000835447126397	-93.3668971345
58.0	0.000884987395746	-93.7086676804
59.0	0.0009414300575	-94.1176753455
60.0	0.00100663081024	-94.6145242274
61.0	0.00108318120653	-95.2286284300
62.0	0.00117480853146	-96.0032822602
63.0	0.00128706186379	-97.0045780644
64.0	0.00142854651093	-98.3379752621
65.0	0.00161326698787	-100.181181733
66.0	0.00186532923978	-102.854817384
67.0	0.0022287847728	-106.989378532
68.0	0.00278720426766	-113.962177701
69.0	0.0036763848546	-127.092627594
70.0	0.00477053924013	-153.421153837
71.0	0.004491358354	168.281292575
72.0	0.00302889411349	141.626111002
73.0	0.00198752096146	128.764782797
74.0	0.00136440169657	122.629775407
75.0	0.00096899808001	119.918664686
76.0	0.000699068737914	119.439123860
77.0	0.000503786233338	120.968723285
78.0	0.000356847892967	125.030607127
79.0	0.000244928440504	133.296628032
80.0	0.000164373013879	149.765824691
81.0	0.000123223820866	179.647836252
82.0	0.000130471742766	-146.925851087
83.0	0.000167811754372	-126.120750638
84.0	0.000214393342691	-115.137997030
85.0	0.00026234888595	-108.942401626
86.0	0.000309470169178	-105.127592018
87.0	0.000355283904092	-102.611558330
88.0	0.000399861483058	-100.866530061
89.0	0.000443448804726	-99.6115413666
90.0	0.000486341822188	-98.6855947050
91.0	0.000528843677543	-97.9908078243
92.0	0.00057125151207	-97.4647918541
93.0	0.000613854782091	-97.0662645204
94.0	0.000656938251726	-96.7671059102
95.0	0.000700786997945	-96.5477531780
96.0	0.000745692434781	-96.3944218490
97.0	0.000791959078614	-96.2973749794
98.0	0.000839912122099	-96.2498198899
99.0	0.000889906063087	-96.2471969597
100.0	0.000942334821307	-96.2866427966
