	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.00472175212	-24.7004125048
51.0	2.21974904238	-26.2976048914
52.0	2.46324773058	-28.0749928628
53.0	2.73990293964	-30.0646315343
54.0	3.05518440404	-32.3056204157
55.0	3.41537130257	-34.8456738264
56.0	3.82745397377	-37.7428308371
57.0	4.29878191407	-41.0670368108
58.0	4.83623161308	-44.9009715872
59.0	5.44453759753	-49.3388446956
60.0	6.12331818991	-54.4808336803
61.0	6.86242719568	-60.4195756370
62.0	7.63602128293	-67.2146543754
63.0	8.39772405939	-74.8540627317
64.0	9.08212967112	-83.2117929726
65.0	9.61829408430	-92.0264613749
66.0	9.95364254156	-100.931000900
67.0	10.0745567487	-109.536685097
68.0	10.0082905508	-117.529626150
69.0	9.80634844412	-124.726087259
70.0	9.52357476213	-131.070034920
71.0	9.20485841713	-136.595869201
72.0	8.88123331361	-141.386220899
73.0	8.57153450388	-145.540583794
74.0	8.28579381773	-149.157104623
75.0	8.02839333963	-152.324123270
76.0	7.80038362197	-155.117462332
77.0	7.60100148746	-157.600595653
78.0	7.42859682721	-159.826018066
79.0	7.28117040395	-161.836953820
80.0	7.15667135696	-163.669010997
81.0	7.05315228918	-165.351632004
82.0	6.96884220569	-166.909304956
83.0	6.90217381867	-168.362550837
84.0	6.85178633834	-169.728718064
85.0	6.81651591057	-171.022619040
86.0	6.79538067217	-172.257040305
87.0	6.78756414404	-173.443153053
88.0	6.79239888328	-174.590845403
89.0	6.80935149996	-175.708994169
90.0	6.83800924268	-176.805689465
91.0	6.87806835554	-177.888423066
92.0	6.92932397198	-178.964248991
93.0	6.99166141041	179.960380965
94.0	7.06504854001	178.878276979
95.0	7.14952890342	177.783223021
96.0	7.24521524453	176.668655623
97.0	7.35228293430	175.527868074
98.0	7.47096280811	174.353913101
99.0	7.60153273411	173.139506578
100.0	7.74430714771	171.876785819
