	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.29067256929	-25.1155029606
51.0	2.53951315221	-26.7141107060
52.0	2.82156719986	-28.4926392196
53.0	3.14232329991	-30.4831470613
54.0	3.50819556471	-32.7247375159
55.0	3.92655710893	-35.2651288325
56.0	4.40563188387	-38.1623643148
57.0	4.95409311672	-41.4863937397
58.0	5.58010462939	-45.3199017599
59.0	6.28938857607	-49.7571027699
60.0	7.08177011823	-54.8981798503
61.0	7.94575999019	-60.8357757405
62.0	8.85161233518	-67.6294804585
63.0	9.74561031301	-75.2672935695
64.0	10.5516825876	-83.6232144344
65.0	11.1869790599	-92.4358672097
66.0	11.5896824524	-101.338193400
67.0	11.7431320639	-109.941475910
68.0	11.6783100549	-117.931837224
69.0	11.4546796615	-125.125551841
70.0	11.1358771881	-131.466598699
71.0	10.7741618960	-136.989391903
72.0	10.4057795075	-141.776577667
73.0	10.0528167593	-145.927666996
74.0	9.72711275371	-149.540825964
75.0	9.43391175540	-152.704415954
76.0	9.17455675075	-155.494283802
77.0	8.94825737134	-157.973930573
78.0	8.75317203071	-160.195881729
79.0	8.58703757722	-162.203396002
80.0	8.44751900026	-164.032120412
81.0	8.33239261027	-165.711541252
82.0	8.23963325884	-167.266196288
83.0	8.16744780425	-168.716662663
84.0	8.11427966398	-170.080352359
85.0	8.07879877777	-171.372149694
86.0	8.05988502661	-172.604922797
87.0	8.0566094592	-173.789935240
88.0	8.06821587523	-174.937180033
89.0	8.09410368223	-176.055652993
90.0	8.13381265877	-177.153579352
91.0	8.18700958415	-178.238604372
92.0	8.25347665118	-179.317956504
93.0	8.33310144114	179.601714144
94.0	8.42586803306	178.512992185
95.0	8.53184893874	177.409404928
96.0	8.65119729527	176.284096745
97.0	8.78413898863	175.130028226
98.0	8.93096364799	173.939873124
99.0	9.09201411010	172.705915444
100.0	9.26767299595	171.419800610
