	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	2.51542819185	-25.4351892886
51.0	2.79133794820	-27.0340526812
52.0	3.10429392489	-28.8126202823
53.0	3.46043697468	-30.8029553923
54.0	3.86694865733	-33.0441660098
55.0	4.33209227537	-35.5839752906
56.0	4.86509754896	-38.4804315520
57.0	5.47572014394	-41.8034897320
58.0	6.17318230886	-45.6358399164
59.0	6.96402973953	-50.0717018892
60.0	7.84828916220	-55.2112644967
61.0	8.81343015424	-61.1471764608
62.0	9.82660425680	-67.9390340353
63.0	10.8282113274	-75.5748433204
64.0	11.7335897433	-83.9286107340
65.0	12.4502555916	-92.7389677958
66.0	12.9088595979	-101.638863923
67.0	13.0901826658	-110.239590518
68.0	13.0281155892	-118.227279289
69.0	12.7884737205	-125.418214704
70.0	12.4419544492	-131.756386684
71.0	12.0467597132	-137.276221168
72.0	11.6433526747	-142.060377574
73.0	11.2564626630	-146.208381482
74.0	10.8994068508	-149.818414972
75.0	10.5781433075	-152.978857460
76.0	10.2942664392	-155.765575723
77.0	10.0469767431	-158.242093135
78.0	9.83428858526	-160.460960219
79.0	9.65373439372	-162.465463743
80.0	9.50275684463	-164.291282307
81.0	9.37891516300	-165.967937776
82.0	9.27998401959	-167.520007969
83.0	9.20399222410	-168.968115241
84.0	9.14922896579	-170.329722637
85.0	9.11423341547	-171.619772265
86.0	9.09777694883	-172.851197559
87.0	9.09884284188	-174.035336151
88.0	9.11660604854	-175.182264861
89.0	9.15041458194	-176.301074607
90.0	9.19977267054	-177.400098464
91.0	9.26432614356	-178.487104118
92.0	9.34384966112	-179.569459061
93.0	9.43823562768	179.346028632
94.0	9.54748427987	178.251764009
95.0	9.67169467473	177.141070131
96.0	9.81105592412	176.006859016
97.0	9.96583795134	174.841826703
98.0	10.1363812720	173.638345658
99.0	10.3230845054	172.388356629
100.0	10.5263885546	171.083113979
