	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	8.47781038476	159.233176938
51.0	9.27400321268	157.746068452
52.0	10.1650334576	156.081756146
53.0	11.1654451573	154.208388802
54.0	12.2919359542	152.087085887
55.0	13.5632433112	149.670368054
56.0	14.9995389975	146.900449048
57.0	16.6208718962	143.707655451
58.0	18.4438898340	140.009600190
59.0	20.4756788631	135.712389588
60.0	22.7032967654	130.716186734
61.0	25.0781453568	124.928722545
62.0	27.4972204378	118.290811208
63.0	29.7901801713	110.814890564
64.0	31.7301520283	102.627435249
65.0	33.0853275823	93.9903354283
66.0	33.7014859556	85.2712083114
67.0	33.5656975373	76.8593786322
68.0	32.8020935195	69.0693856972
69.0	31.6071924855	62.0856766457
70.0	30.1769979389	55.9650606046
71.0	28.6646221059	50.6739851644
72.0	27.1710156242	46.1307477592
73.0	25.7536906608	42.2368721803
74.0	24.4400539080	38.8953288924
75.0	23.2389371937	36.0190066419
76.0	22.1487282389	33.5334357524
77.0	21.1625133387	31.3766348653
78.0	20.2711087486	29.4977579982
79.0	19.4647465247	27.8554058303
80.0	18.7339538937	26.4159929431
81.0	18.0699687541	25.1523231622
82.0	17.4648981699	24.0424068704
83.0	16.9117408311	23.0685066985
84.0	16.4043417254	22.2163812913
85.0	15.9373178246	21.4746919640
86.0	15.5059752749	20.8345420393
87.0	15.1062288807	20.2891233721
88.0	14.7345292937	19.8334485077
89.0	14.3878003680	19.4641525400
90.0	14.0633873398	19.1793515448
91.0	13.7590161906	18.9785474711
92.0	13.4727642138	18.8625706335
93.0	13.2030415921	18.8335531902
94.0	12.9485847646	18.8949249800
95.0	12.7084619082	19.0514240879
96.0	12.4820918236	19.3091105689
97.0	12.2692777089	19.6753679240
98.0	12.0702580312	20.1588701827
99.0	11.8857763887	20.7694824960
100.0	11.7171730247	21.5180315015
