	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	8.50597274576	159.310671147
51.0	9.30277228394	157.824201225
52.0	10.1943220145	156.160418131
53.0	11.1951420484	154.287461038
54.0	12.3218991237	152.166438711
55.0	13.5932905759	149.749860554
56.0	15.0294357263	146.979927774
57.0	16.6503149849	143.786953380
58.0	18.4724875059	140.088535626
59.0	20.5029269354	135.790764655
60.0	22.7285549412	130.793786147
61.0	25.1006222352	125.005311817
62.0	27.5159847368	118.366134870
63.0	29.8042230423	110.888670323
64.0	31.7385197728	102.699367659
65.0	33.0873089151	94.0600895793
66.0	33.6967829231	85.3384230529
67.0	33.5544858315	76.9236596194
68.0	32.7849405635	69.1303020343
69.0	31.5848901146	62.1427571914
70.0	30.1503997065	56.0177896525
71.0	28.6345358431	50.7217979161
72.0	27.1381544471	46.1730249486
73.0	25.7186636002	42.2729341792
74.0	24.4033758884	38.9244291059
75.0	23.2010461991	36.0403237104
76.0	22.1100025558	33.5460653220
77.0	21.1232868125	31.3795796631
78.0	20.2316830117	29.4899170472
79.0	19.4254006061	27.8355616100
80.0	18.6949514547	26.3827975253
81.0	18.0315635366	25.1042816414
82.0	17.4273379558	23.9778588117
83.0	16.8752700521	22.9856049356
84.0	16.3692031662	22.1130675034
85.0	15.9037532401	21.3486686347
86.0	15.4742250947	20.6832405849
87.0	15.0765308937	20.1096672725
88.0	14.7071162529	19.6226114544
89.0	14.3628961876	19.2183105536
90.0	14.0412017959	18.8944285200
91.0	13.7397376457	18.6499536247
92.0	13.4565497928	18.4851338579
93.0	13.1900044345	18.4014428923
94.0	12.9387772949	18.4015697464
95.0	12.7018543145	18.4894250144
96.0	12.4785444453	18.6701541815
97.0	12.2685059379	18.9501458396
98.0	12.0717880112	19.3370163843
99.0	11.8888895528	19.8395459150
100.0	11.7208377620	20.4675105042
