	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00649305588955	-10.6833732929
51.0	0.00689870949365	-11.5284440909
52.0	0.00733348486135	-12.4927615202
53.0	0.00780016478052	-13.6005419394
54.0	0.00830148695235	-14.8817251356
55.0	0.00883980373874	-16.3732714078
56.0	0.00941646040565	-18.1205339401
57.0	0.0100307098358	-20.1784233536
58.0	0.01067790169	-22.6117203369
59.0	0.0113466296847	-25.4932372720
60.0	0.0120146264218	-28.8974856318
61.0	0.0126437683769	-32.8862434760
62.0	0.0131760811586	-37.4819725596
63.0	0.0135352609176	-42.6281096596
64.0	0.0136401133841	-48.1455235733
65.0	0.0134322648715	-53.7103532927
66.0	0.0129071419916	-58.8838820077
67.0	0.0121256921175	-63.1988354803
68.0	0.0111947710143	-66.2620607045
69.0	0.0102305503468	-67.8223533240
70.0	0.00932943224945	-67.7889646796
71.0	0.00855693504293	-66.2228859692
72.0	0.00794947657249	-63.3228764317
73.0	0.0075205607807	-59.4052261161
74.0	0.00726681862164	-54.8619902524
75.0	0.00717322688194	-50.0938927163
76.0	0.00721801517819	-45.4396100005
77.0	0.00737718168982	-41.1321855252
78.0	0.00762796697546	-37.2947869168
79.0	0.00795085781406	-33.9641161016
80.0	0.00833026269991	-31.1220300760
81.0	0.008754330355	-28.7224024864
82.0	0.00921437581761	-26.7091335794
83.0	0.00970421905495	-25.0263318539
84.0	0.0102195860889	-23.6231618155
85.0	0.0107576228799	-22.4555755166
86.0	0.01131652343	-21.4864315472
87.0	0.0118952547585	-20.6848878606
88.0	0.0124933574887	-20.0255429502
89.0	0.0131108031101	-19.4875571879
90.0	0.0137478926787	-19.0538547483
91.0	0.0144051857483	-18.7104391623
92.0	0.015083451067	-18.4458246097
93.0	0.015783633042	-18.2505719439
94.0	0.0165068301477	-18.1169131546
95.0	0.01725428186	-18.0384497264
96.0	0.018027362784	-18.0099101134
97.0	0.0188275819681	-18.0269557156
98.0	0.0196565874277	-18.0860248073
99.0	0.0205161747599	-18.1842079413
100.0	0.0214083005787	-18.3191329829
