	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0477687518429	158.842783504
51.0	0.0523226707856	157.329426095
52.0	0.0574275780371	155.637233625
53.0	0.0631690769727	153.734253201
54.0	0.0696457509346	151.581495360
55.0	0.0769686954556	149.131364287
56.0	0.0852582701748	146.325948827
57.0	0.0946354202446	143.095441468
58.0	0.105203107673	139.357311358
59.0	0.117011072591	135.017510124
60.0	0.129995512891	129.976034550
61.0	0.143888349007	124.140436407
62.0	0.158107213319	117.451336787
63.0	0.171677188669	109.920965228
64.0	0.183288070779	101.675571170
65.0	0.191587998021	92.9768013300
66.0	0.195660560657	84.1920092095
67.0	0.195399899522	75.7102336582
68.0	0.191496246157	67.8457035684
69.0	0.18506872325	60.7825285796
70.0	0.177244508493	54.5771504335
71.0	0.168910597812	49.1956160471
72.0	0.16065636738	44.5557854810
73.0	0.152821258525	40.5587040112
74.0	0.145570392552	37.1068180397
75.0	0.138960652594	34.1124411581
76.0	0.13298757431	31.5004715721
77.0	0.12761516929	29.2082317010
78.0	0.12279360152	27.1841076806
79.0	0.118469087246	25.3858512170
80.0	0.1145891103	23.7789370194
81.0	0.111104928221	22.3351259057
82.0	0.107972568214	21.0312685759
83.0	0.105153014741	19.8483361977
84.0	0.102611989256	18.7706458279
85.0	0.100319548478	17.7852466681
86.0	0.0982496206529	16.8814361997
87.0	0.0963795466908	16.0503796628
88.0	0.0946896554557	15.2848119845
89.0	0.093162889289	14.5788050375
90.0	0.091784481623	13.9275877698
91.0	0.0905416896653	13.3274082720
92.0	0.089423576988	12.7754306982
93.0	0.0884208472805	12.2696601752
94.0	0.0875257265456	11.8088907644
95.0	0.0867318938173	11.3926723229
96.0	0.0860344638542	11.0212916380
97.0	0.0854300253373	10.6957634364
98.0	0.0849167410798	10.4178258348
99.0	0.0844945228371	10.1899319403
100.0	0.0841652899329	10.0152193933
