	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00139463787539	-85.8880729758
51.0	0.0016798825323	-80.6028600501
52.0	0.00203683431549	-76.5794185150
53.0	0.00247642454774	-73.7027769816
54.0	0.00301226126133	-71.8545951587
55.0	0.00366109853941	-70.9399308819
56.0	0.00444310010845	-70.8969745466
57.0	0.00538169797868	-71.6985721795
58.0	0.00650259219911	-73.3500089846
59.0	0.00783106260901	-75.8841391187
60.0	0.00938631262087	-79.3524649701
61.0	0.0111713696627	-83.8088442498
62.0	0.0131581023595	-89.2817739083
63.0	0.015270858235	-95.7341454463
64.0	0.0173795550848	-103.019525082
65.0	0.0193178801217	-110.859774910
66.0	0.0209312799445	-118.873975443
67.0	0.0221313134595	-126.661856078
68.0	0.022918716389	-133.899833117
69.0	0.0233630043684	-140.395963244
70.0	0.0235618094384	-146.087213694
71.0	0.0236079658251	-151.001969699
72.0	0.0235742362045	-155.217653149
73.0	0.0235112773847	-158.829211958
74.0	0.023451572464	-161.930794050
75.0	0.0234145952158	-164.607192865
76.0	0.0234112214506	-166.931058990
77.0	0.0234469373054	-168.963003801
78.0	0.0235239908789	-170.752914790
79.0	0.0236427693361	-172.341617825
80.0	0.0238026547438	-173.762492136
81.0	0.0240025441899	-175.042886197
82.0	0.0242411593687	-176.205298950
83.0	0.0245172262718	-177.268339746
84.0	0.0248295757533	-178.247498144
85.0	0.0251771965906	-179.155757494
86.0	0.0255592601053	179.996220773
87.0	0.0259751285479	179.198491446
88.0	0.0264243544483	178.443338416
89.0	0.0269066747849	177.723807616
90.0	0.0274220031767	177.033807950
91.0	0.027970420997	176.367945326
92.0	0.028552168552	175.721385783
93.0	0.0291676360044	175.089741288
94.0	0.0298173549693	174.468973349
95.0	0.0305019892023	173.855310318
96.0	0.0312223253458	173.245175543
97.0	0.0319792617206	172.635123674
98.0	0.0327737952182	172.021783587
99.0	0.033607004563	171.401806155
100.0	0.034480028341	170.771672137
