	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00235424879328	-42.1941689072
51.0	0.00273749545245	-43.0273612838
52.0	0.00318289798547	-44.1013004250
53.0	0.00370165119669	-45.4404221287
54.0	0.00430709263086	-47.0773726950
55.0	0.00501494650503	-49.0543632426
56.0	0.00584338137378	-51.4247087322
57.0	0.00681262298364	-54.2542735049
58.0	0.00794364734694	-57.6221898530
59.0	0.00925515680138	-61.6195646247
60.0	0.010757689444	-66.3438458731
61.0	0.0124436949511	-71.8852548336
62.0	0.0142736856508	-78.3012244976
63.0	0.0161626104397	-85.5778212903
64.0	0.0179773404573	-93.5873013739
65.0	0.0195592431931	-102.066706781
66.0	0.0207730569503	-110.647533696
67.0	0.0215563354694	-118.939735562
68.0	0.0219342295635	-126.628203404
69.0	0.021992847689	-133.528062475
70.0	0.0218372542188	-139.582210993
71.0	0.0215607647103	-144.824038669
72.0	0.0212327526046	-149.335212691
73.0	0.0208989935658	-153.214300580
74.0	0.0205869687934	-156.558550976
75.0	0.0203116484828	-159.455425861
76.0	0.020080092691	-161.979882222
77.0	0.0198946456422	-164.194533246
78.0	0.0197549956988	-166.151010762
79.0	0.0196594437596	-167.891666640
80.0	0.0196056583089	-169.451220155
81.0	0.0195911107624	-170.858201234
82.0	0.0196133169143	-172.136154544
83.0	0.0196699629541	-173.304618839
84.0	0.0197589643821	-174.379913463
85.0	0.0198784862515	-175.375766207
86.0	0.0200269424862	-176.303814196
87.0	0.020202984067	-177.174004221
88.0	0.0204054820445	-177.994914114
89.0	0.0206335086627	-178.774012324
90.0	0.0208863184635	-179.517869192
91.0	0.0211633300706	179.767973568
92.0	0.0214641090392	179.077642426
93.0	0.0217883514605	178.406635295
94.0	0.0221358684581	177.750501807
95.0	0.0225065705604	177.105057732
96.0	0.0229004516148	176.466305916
97.0	0.0233175713257	175.830365284
98.0	0.0237580353074	175.193406086
99.0	0.0242219714705	174.551590036
100.0	0.0247095007948	173.900867647
