	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00135326913225	-93.0708036248
51.0	0.00161435925613	-86.7790945106
52.0	0.00194864074144	-81.8160783573
53.0	0.00236694909985	-78.1234995539
54.0	0.00288259178038	-75.5933903019
55.0	0.00351198803557	-74.1191861611
56.0	0.0042750242479	-73.6201763786
57.0	0.00519496628984	-74.0500412390
58.0	0.0062975080072	-75.3972984056
59.0	0.00760814757522	-77.6810493203
60.0	0.00914662172721	-80.9418546999
61.0	0.0109169129785	-85.2249849194
62.0	0.0128923417071	-90.5522274255
63.0	0.0149991377707	-96.8812280056
64.0	0.0171091797717	-104.061436635
65.0	0.0190575211427	-111.811468105
66.0	0.0206896709054	-119.747825082
67.0	0.0219157313939	-127.468176607
68.0	0.0227339870211	-134.647281035
69.0	0.0232113901438	-141.091851557
70.0	0.0234435559735	-146.737759638
71.0	0.0235220549946	-151.612490641
72.0	0.0235190317495	-155.792723026
73.0	0.023484961499	-159.372786768
74.0	0.0234523954814	-162.446313188
75.0	0.0234409971419	-165.097661526
76.0	0.0234618771846	-167.399115356
77.0	0.0235207616511	-169.410974539
78.0	0.0236201243085	-171.182860604
79.0	0.0237605565884	-172.755371498
80.0	0.0239416221121	-174.161690113
81.0	0.0241623782723	-175.428995085
82.0	0.0244216885634	-176.579637792
83.0	0.0247184051194	-177.632098776
84.0	0.025051472215	-178.601754621
85.0	0.0254199815291	-179.501489087
86.0	0.0258231993664	179.658124647
87.0	0.026260576765	178.867220073
88.0	0.0267317504466	178.118151752
89.0	0.027236538499	177.404029578
90.0	0.0277749339161	176.718820901
91.0	0.0283470965982	176.057185585
92.0	0.0289533458339	175.414340121
93.0	0.0295941520427	174.785944321
94.0	0.0302701292986	174.168005765
95.0	0.0309820270716	173.556797932
96.0	0.0317307218381	172.948789154
97.0	0.0325172070363	172.340579752
98.0	0.0333425809916	171.728845684
99.0	0.034208031473	171.110287209
100.0	0.0351148152546	170.481437673
