	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00268131370782	-36.9215426676
51.0	0.00307540492442	-38.1442415784
52.0	0.00353063885478	-39.5647128656
53.0	0.00405783892228	-41.2133755695
54.0	0.0046698495878	-43.1278575832
55.0	0.00538173878069	-45.3545432011
56.0	0.00621080087194	-47.9502633576
57.0	0.00717610073795	-50.9838606556
58.0	0.00829708807434	-54.5370031222
59.0	0.00959050164081	-58.7029669578
60.0	0.0110644579007	-63.5810642878
61.0	0.012708647167	-69.2631251946
62.0	0.0144808894751	-75.8079767504
63.0	0.0162943340007	-83.2028978316
64.0	0.0180161184924	-91.3212030628
65.0	0.0194909118172	-99.9008614863
66.0	0.0205896267835	-108.574183821
67.0	0.0212571708533	-116.951841460
68.0	0.021524922022	-124.719359935
69.0	0.0214826552795	-131.692426896
70.0	0.0212365267475	-137.814440402
71.0	0.0208792020281	-143.119235213
72.0	0.0204785772023	-147.688876086
73.0	0.0200787506897	-151.622286199
74.0	0.0197056467507	-155.017033350
75.0	0.0193729160187	-157.960866255
76.0	0.0190865489152	-160.529000200
77.0	0.0188480401458	-162.784281490
78.0	0.0186564071603	-164.778552923
79.0	0.0185094191658	-166.554357577
80.0	0.0184043191985	-168.146588612
81.0	0.0183382331231	-169.583934392
82.0	0.0183083909248	-170.890084368
83.0	0.0183122375766	-172.084710269
84.0	0.0183474800933	-173.184253871
85.0	0.0184120992062	-174.202556409
86.0	0.0185043418254	-175.151360693
87.0	0.018622704077	-176.040712740
88.0	0.0187659102142	-176.879284331
89.0	0.0189328905868	-177.674633815
90.0	0.0191227601289	-178.433418611
91.0	0.0193347979499	-179.161569990
92.0	0.0195684283158	-179.864438533
93.0	0.0198232029202	179.453387359
94.0	0.0200987837272	178.786760254
95.0	0.0203949261843	178.131706904
96.0	0.0207114621244	177.484131126
97.0	0.0210482812199	176.840045026
98.0	0.0214053100086	176.195502193
99.0	0.0217824875901	175.546535710
100.0	0.0221797357315	174.888952462
