	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00254815008994	164.843344596
51.0	0.00274190582513	163.613874111
52.0	0.00295441365364	162.221839777
53.0	0.00318813872349	160.636651245
54.0	0.00344579185517	158.820830967
55.0	0.00373022733822	156.728465093
56.0	0.00404420898353	154.303518720
57.0	0.00438994216089	151.478283343
58.0	0.00476821173518	148.172583055
59.0	0.00517690410082	144.295019652
60.0	0.00560868554506	139.748581819
61.0	0.00604782032061	134.444209705
62.0	0.0064668447329	128.326374722
63.0	0.00682530776928	121.411696767
64.0	0.00707435607639	113.831449156
65.0	0.00716983895014	105.853047795
66.0	0.00709002371177	97.8504958119
67.0	0.00684628760498	90.2205242966
68.0	0.0064778032103	83.2862929240
69.0	0.00603467805503	77.2423169509
70.0	0.00556200460983	72.1572021464
71.0	0.00509220000608	68.0112590130
72.0	0.00464473856784	64.7391135114
73.0	0.00422927067541	62.2615531705
74.0	0.00384916397087	60.5042829724
75.0	0.0035042643687	59.4069841211
76.0	0.00319271729405	58.9266354123
77.0	0.00291205832286	59.0378747931
78.0	0.00265982506024	59.7319076131
79.0	0.00243388288355	61.0145100284
80.0	0.00223258872103	62.9030127631
81.0	0.00205486376912	65.4216445382
82.0	0.00190020846303	68.5942819541
83.0	0.0017686667049	72.4336385549
84.0	0.00166072848622	76.9266915180
85.0	0.00157715354814	82.0181903889
86.0	0.00151871140482	87.5973681607
87.0	0.00148586970898	93.4957004605
88.0	0.00147851120543	99.5021099379
89.0	0.00149578128279	105.394285066
90.0	0.00153612852668	110.974952711
91.0	0.00159751433416	116.098565032
92.0	0.00167769782865	120.680330938
93.0	0.00177449570922	124.689541975
94.0	0.00188595964295	128.134795646
95.0	0.00201046387008	131.048323209
96.0	0.00214672381625	133.473364628
97.0	0.00229377285744	135.455595256
98.0	0.00245091917598	137.038048208
99.0	0.00261769575351	138.258501776
100.0	0.00279381052364	139.148295335
